idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeSherbrooke,0,1,2457,0.0407,0.9592,1.0,1.0
1,FakeSherbrooke,0,2,4914,0.0395,0.9604,0.0012,0.0012
1,FakeSherbrooke,0,3,7371,0.0399,0.9599,0.0004,0.0005
1,FakeSherbrooke,0,4,9828,0.0391,0.9607,0.0008,0.0008
1,FakeSherbrooke,0,5,12285,0.0396,0.9602,0.0005,0.0005
1,FakeSherbrooke,0,6,14742,0.0404,0.9593,0.0009,0.0009
1,FakeSherbrooke,0,7,17199,0.0405,0.9593,0.0,0.0001
1,FakeSherbrooke,0,8,19656,0.0408,0.9589,0.0003,0.0004
1,FakeSherbrooke,0,9,22113,0.0413,0.9584,0.0006,0.0005
1,FakeSherbrooke,0,10,24576,0.0416,0.9581,0.0003,0.0003
1,FakeSherbrooke,1,1,2457,0.0484,0.9514,1.0,1.0
1,FakeSherbrooke,1,2,4914,0.0429,0.957,0.0055,0.0056
1,FakeSherbrooke,1,3,7371,0.0411,0.9589,0.0018,0.0019
1,FakeSherbrooke,1,4,9828,0.0435,0.9564,0.0024,0.0024
1,FakeSherbrooke,1,5,12285,0.0426,0.9574,0.001,0.001
1,FakeSherbrooke,1,6,14742,0.041,0.959,0.0015,0.0015
1,FakeSherbrooke,1,7,17199,0.0413,0.9587,0.0003,0.0003
1,FakeSherbrooke,1,8,19656,0.0403,0.9597,0.001,0.001
1,FakeSherbrooke,1,9,22113,0.0397,0.9603,0.0006,0.0006
1,FakeSherbrooke,1,10,24576,0.0403,0.9597,0.0006,0.0006
1,FakeSherbrooke,2,1,2457,0.0383,0.9617,1.0,1.0
1,FakeSherbrooke,2,2,4914,0.0433,0.9566,0.0051,0.0051
1,FakeSherbrooke,2,3,7371,0.0414,0.9586,0.002,0.002
1,FakeSherbrooke,2,4,9828,0.0403,0.9597,0.0011,0.0011
1,FakeSherbrooke,2,5,12285,0.0392,0.9608,0.0011,0.0011
1,FakeSherbrooke,2,6,14742,0.039,0.961,0.0002,0.0002
1,FakeSherbrooke,2,7,17199,0.0393,0.9607,0.0003,0.0003
1,FakeSherbrooke,2,8,19656,0.0386,0.9614,0.0007,0.0007
1,FakeSherbrooke,2,9,22113,0.0388,0.9611,0.0003,0.0003
1,FakeSherbrooke,2,10,24576,0.0388,0.9612,0.0,0.0
1,FakeSherbrooke,3,1,2457,0.035,0.965,1.0,1.0
1,FakeSherbrooke,3,2,4914,0.0358,0.9642,0.0008,0.0008
1,FakeSherbrooke,3,3,7371,0.0377,0.9623,0.0019,0.0019
1,FakeSherbrooke,3,4,9828,0.0373,0.9627,0.0004,0.0004
1,FakeSherbrooke,3,5,12285,0.0391,0.9609,0.0017,0.0017
1,FakeSherbrooke,3,6,14742,0.0382,0.9618,0.0009,0.0009
1,FakeSherbrooke,3,7,17199,0.0377,0.9623,0.0005,0.0005
1,FakeSherbrooke,3,8,19656,0.0383,0.9617,0.0006,0.0006
1,FakeSherbrooke,3,9,22113,0.0389,0.9611,0.0006,0.0006
1,FakeSherbrooke,3,10,24576,0.0397,0.9603,0.0008,0.0008
1,FakeSherbrooke,4,1,2457,0.035,0.965,1.0,1.0
1,FakeSherbrooke,4,2,4914,0.0374,0.9625,0.0024,0.0024
1,FakeSherbrooke,4,3,7371,0.0387,0.9613,0.0012,0.0012
1,FakeSherbrooke,4,4,9828,0.0405,0.9595,0.0018,0.0018
1,FakeSherbrooke,4,5,12285,0.0401,0.9598,0.0004,0.0003
1,FakeSherbrooke,4,6,14742,0.04,0.9599,0.0001,0.0001
1,FakeSherbrooke,4,7,17199,0.0392,0.9607,0.0008,0.0007
1,FakeSherbrooke,4,8,19656,0.0387,0.9613,0.0006,0.0006
1,FakeSherbrooke,4,9,22113,0.0393,0.9607,0.0006,0.0006
1,FakeSherbrooke,4,10,24576,0.04,0.9599,0.0008,0.0008
1,FakeSherbrooke,5,1,2457,0.044,0.956,1.0,1.0
1,FakeSherbrooke,5,2,4914,0.0399,0.9601,0.0041,0.004
1,FakeSherbrooke,5,3,7371,0.0402,0.9598,0.0003,0.0003
1,FakeSherbrooke,5,4,9828,0.0385,0.9615,0.0017,0.0017
1,FakeSherbrooke,5,5,12285,0.04,0.9599,0.0016,0.0016
1,FakeSherbrooke,5,6,14742,0.0398,0.9601,0.0002,0.0003
1,FakeSherbrooke,5,7,17199,0.0387,0.9613,0.0012,0.0011
1,FakeSherbrooke,5,8,19656,0.0387,0.9613,0.0,0.0
1,FakeSherbrooke,5,9,22113,0.0393,0.9606,0.0007,0.0007
1,FakeSherbrooke,5,10,24576,0.0394,0.9606,0.0,0.0
1,FakeSherbrooke,6,1,2457,0.037,0.963,1.0,1.0
