idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
2,FakeAlgiers,11,10,8192,0.0344,0.9656,0.0004,0.0004
2,FakeAlgiers,12,1,819,0.0317,0.9681,1.0,1.0
2,FakeAlgiers,12,2,1638,0.033,0.967,0.0012,0.0011
2,FakeAlgiers,12,3,2457,0.0293,0.9707,0.0037,0.0036
2,FakeAlgiers,12,4,3276,0.0302,0.9697,0.0009,0.0009
2,FakeAlgiers,12,5,4095,0.0303,0.9697,0.0001,0.0
2,FakeAlgiers,12,6,4914,0.0315,0.9685,0.0013,0.0012
2,FakeAlgiers,12,7,5733,0.0326,0.9674,0.0011,0.0011
2,FakeAlgiers,12,8,6552,0.0322,0.9678,0.0004,0.0004
2,FakeAlgiers,12,9,7371,0.0327,0.9673,0.0005,0.0005
2,FakeAlgiers,12,10,8192,0.0321,0.9679,0.0006,0.0006
2,FakeAlgiers,13,1,819,0.0281,0.9719,1.0,1.0
2,FakeAlgiers,13,2,1638,0.0342,0.9658,0.0061,0.0061
2,FakeAlgiers,13,3,2457,0.035,0.965,0.0008,0.0008
2,FakeAlgiers,13,4,3276,0.036,0.964,0.001,0.001
2,FakeAlgiers,13,5,4095,0.0352,0.9648,0.0009,0.0009
2,FakeAlgiers,13,6,4914,0.0334,0.9666,0.0018,0.0018
2,FakeAlgiers,13,7,5733,0.0326,0.9674,0.0008,0.0008
2,FakeAlgiers,13,8,6552,0.0322,0.9678,0.0004,0.0004
2,FakeAlgiers,13,9,7371,0.0311,0.9689,0.0011,0.0011
2,FakeAlgiers,13,10,8192,0.0312,0.9687,0.0002,0.0002
2,FakeAlgiers,14,1,819,0.0409,0.9676,1.0,1.0
2,FakeAlgiers,14,2,1638,0.0311,0.9688,0.0098,0.0012
2,FakeAlgiers,14,3,2457,0.0305,0.9694,0.0006,0.0005
2,FakeAlgiers,14,4,3276,0.0317,0.9682,0.0012,0.0012
2,FakeAlgiers,14,5,4095,0.032,0.9679,0.0002,0.0003
2,FakeAlgiers,14,6,4914,0.0322,0.9678,0.0002,0.0001
2,FakeAlgiers,14,7,5733,0.0333,0.9666,0.0012,0.0011
2,FakeAlgiers,14,8,6552,0.0322,0.9678,0.0011,0.0011
2,FakeAlgiers,14,9,7371,0.0313,0.9686,0.0009,0.0008
2,FakeAlgiers,14,10,8192,0.0311,0.9688,0.0002,0.0002
2,FakeAlgiers,15,1,819,0.0427,0.957,1.0,1.0
2,FakeAlgiers,15,2,1638,0.036,0.9639,0.0067,0.0069
2,FakeAlgiers,15,3,2457,0.0342,0.9656,0.0018,0.0017
2,FakeAlgiers,15,4,3276,0.0321,0.9679,0.0021,0.0023
2,FakeAlgiers,15,5,4095,0.0322,0.9677,0.0002,0.0001
2,FakeAlgiers,15,6,4914,0.0322,0.9677,0.0001,0.0
2,FakeAlgiers,15,7,5733,0.0317,0.9681,0.0004,0.0004
2,FakeAlgiers,15,8,6552,0.0307,0.9692,0.0011,0.0011
2,FakeAlgiers,15,9,7371,0.0311,0.9688,0.0004,0.0004
2,FakeAlgiers,15,10,8192,0.032,0.9679,0.0009,0.0009
2,FakeAlgiers,16,1,819,0.0372,0.9714,1.0,1.0
2,FakeAlgiers,16,2,1638,0.0293,0.9707,0.0079,0.0007
2,FakeAlgiers,16,3,2457,0.0277,0.9722,0.0016,0.0016
2,FakeAlgiers,16,4,3276,0.0308,0.9691,0.0032,0.0031
2,FakeAlgiers,16,5,4095,0.0325,0.9675,0.0016,0.0017
2,FakeAlgiers,16,6,4914,0.0338,0.9662,0.0013,0.0013
2,FakeAlgiers,16,7,5733,0.0344,0.9656,0.0006,0.0006
2,FakeAlgiers,16,8,6552,0.0331,0.9668,0.0012,0.0012
2,FakeAlgiers,16,9,7371,0.0323,0.9676,0.0008,0.0009
2,FakeAlgiers,16,10,8192,0.032,0.9679,0.0003,0.0003
2,FakeAlgiers,17,1,819,0.036,0.969,1.0,1.0
2,FakeAlgiers,17,2,1638,0.0269,0.9731,0.0092,0.0041
2,FakeAlgiers,17,3,2457,0.0281,0.9719,0.0012,0.0012
2,FakeAlgiers,17,4,3276,0.0284,0.9716,0.0003,0.0003
2,FakeAlgiers,17,5,4095,0.0276,0.9724,0.0008,0.0008
2,FakeAlgiers,17,6,4914,0.0277,0.9723,0.0001,0.0001
2,FakeAlgiers,17,7,5733,0.0274,0.9726,0.0003,0.0003
2,FakeAlgiers,17,8,6552,0.0279,0.9721,0.0005,0.0006
2,FakeAlgiers,17,9,7371,0.0273,0.9727,0.0007,0.0007
2,FakeAlgiers,17,10,8192,0.0273,0.9727,0.0001,0.0001
2,FakeAlgiers,18,1,819,0.0354,0.9644,1.0,1.0
2,FakeAlgiers,18,2,1638,0.0348,0.9652,0.0006,0.0008
2,FakeAlgiers,18,3,2457,0.035,0.9649,0.0002,0.0002
2,FakeAlgiers,18,4,3276,0.0324,0.9675,0.0026,0.0026
2,FakeAlgiers,18,5,4095,0.0317,0.9682,0.0006,0.0006
2,FakeAlgiers,18,6,4914,0.0322,0.9678,0.0004,0.0004
2,FakeAlgiers,18,7,5733,0.0326,0.9673,0.0005,0.0004
2,FakeAlgiers,18,8,6552,0.0324,0.9676,0.0003,0.0003
2,FakeAlgiers,18,9,7371,0.0336,0.9663,0.0013,0.0013
2,FakeAlgiers,18,10,8192,0.0325,0.9675,0.0012,0.0012
2,FakeAlgiers,19,1,819,0.0348,0.9703,1.0,1.0
2,FakeAlgiers,19,2,1638,0.0311,0.9692,0.0037,0.0011
2,FakeAlgiers,19,3,2457,0.0328,0.968,0.0016,0.0013
2,FakeAlgiers,19,4,3276,0.0327,0.9673,0.0001,0.0007
2,FakeAlgiers,19,5,4095,0.031,0.969,0.0016,0.0017
2,FakeAlgiers,19,6,4914,0.0315,0.9685,0.0005,0.0005
2,FakeAlgiers,19,7,5733,0.0317,0.9683,0.0002,0.0002
2,FakeAlgiers,19,8,6552,0.0324,0.9676,0.0006,0.0006
2,FakeAlgiers,19,9,7371,0.0319,0.9681,0.0005,0.0005
2,FakeAlgiers,19,10,8192,0.0315,0.9685,0.0004,0.0004
3,FakeAlgiers,0,1,400,0.02,0.98,1.0,1.0
