idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeAlgiers,27,4,9828,0.019,0.981,0.0007,0.0007
1,FakeAlgiers,27,5,12285,0.0185,0.9815,0.0005,0.0005
1,FakeAlgiers,27,6,14742,0.0177,0.9823,0.0008,0.0008
1,FakeAlgiers,27,7,17199,0.0173,0.9827,0.0004,0.0004
1,FakeAlgiers,27,8,19656,0.0175,0.9825,0.0002,0.0002
1,FakeAlgiers,27,9,22113,0.0171,0.9829,0.0004,0.0004
1,FakeAlgiers,27,10,24576,0.0173,0.9827,0.0002,0.0002
1,FakeAlgiers,28,1,2457,0.0144,0.9865,1.0,1.0
1,FakeAlgiers,28,2,4914,0.0155,0.9845,0.001,0.002
1,FakeAlgiers,28,3,7371,0.0164,0.9836,0.0009,0.001
1,FakeAlgiers,28,4,9828,0.017,0.983,0.0006,0.0006
1,FakeAlgiers,28,5,12285,0.0177,0.9823,0.0008,0.0007
1,FakeAlgiers,28,6,14742,0.0174,0.9826,0.0003,0.0003
1,FakeAlgiers,28,7,17199,0.0177,0.9823,0.0002,0.0003
1,FakeAlgiers,28,8,19656,0.0177,0.9823,0.0,0.0
1,FakeAlgiers,28,9,22113,0.0178,0.9822,0.0002,0.0002
1,FakeAlgiers,28,10,24576,0.018,0.982,0.0002,0.0002
1,FakeAlgiers,29,1,2457,0.0191,0.9809,1.0,1.0
1,FakeAlgiers,29,2,4914,0.0173,0.9827,0.0018,0.0018
1,FakeAlgiers,29,3,7371,0.0198,0.9802,0.0025,0.0025
1,FakeAlgiers,29,4,9828,0.0196,0.9804,0.0002,0.0002
1,FakeAlgiers,29,5,12285,0.0184,0.9816,0.0012,0.0012
1,FakeAlgiers,29,6,14742,0.0185,0.9815,0.0001,0.0001
1,FakeAlgiers,29,7,17199,0.0178,0.9821,0.0007,0.0007
1,FakeAlgiers,29,8,19656,0.0179,0.9821,0.0,0.0
1,FakeAlgiers,29,9,22113,0.0175,0.9825,0.0003,0.0003
1,FakeAlgiers,29,10,24576,0.0172,0.9828,0.0004,0.0004
1,FakeAlgiers,30,1,2457,0.0151,0.9849,1.0,1.0
1,FakeAlgiers,30,2,4914,0.0155,0.9845,0.0004,0.0004
1,FakeAlgiers,30,3,7371,0.0152,0.9848,0.0003,0.0002
1,FakeAlgiers,30,4,9828,0.0156,0.9844,0.0004,0.0003
1,FakeAlgiers,30,5,12285,0.0163,0.9837,0.0007,0.0007
1,FakeAlgiers,30,6,14742,0.0171,0.9829,0.0008,0.0008
1,FakeAlgiers,30,7,17199,0.0172,0.9828,0.0001,0.0001
1,FakeAlgiers,30,8,19656,0.0177,0.9823,0.0005,0.0005
1,FakeAlgiers,30,9,22113,0.018,0.982,0.0002,0.0003
1,FakeAlgiers,30,10,24576,0.0183,0.9817,0.0004,0.0004
