idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeGuadalupeV2,4,4,9828,0.0405,0.9594,0.0028,0.0028
1,FakeGuadalupeV2,4,5,12285,0.0402,0.9598,0.0003,0.0003
1,FakeGuadalupeV2,4,6,14742,0.0401,0.9599,0.0001,0.0001
1,FakeGuadalupeV2,4,7,17199,0.0394,0.9606,0.0007,0.0007
1,FakeGuadalupeV2,4,8,19656,0.0396,0.9603,0.0002,0.0002
1,FakeGuadalupeV2,4,9,22113,0.0401,0.9599,0.0004,0.0004
1,FakeGuadalupeV2,4,10,24576,0.0408,0.9592,0.0007,0.0007
1,FakeGuadalupeV2,5,1,2457,0.0423,0.9575,1.0,1.0
1,FakeGuadalupeV2,5,2,4914,0.0421,0.9579,0.0002,0.0004
1,FakeGuadalupeV2,5,3,7371,0.0416,0.9583,0.0005,0.0005
1,FakeGuadalupeV2,5,4,9828,0.041,0.959,0.0006,0.0007
1,FakeGuadalupeV2,5,5,12285,0.0422,0.9578,0.0012,0.0012
1,FakeGuadalupeV2,5,6,14742,0.041,0.9589,0.0011,0.0011
1,FakeGuadalupeV2,5,7,17199,0.0405,0.9595,0.0005,0.0005
1,FakeGuadalupeV2,5,8,19656,0.0409,0.9591,0.0004,0.0004
1,FakeGuadalupeV2,5,9,22113,0.0415,0.9585,0.0006,0.0006
1,FakeGuadalupeV2,5,10,24576,0.0416,0.9584,0.0001,0.0001
1,FakeGuadalupeV2,6,1,2457,0.0395,0.9605,1.0,1.0
1,FakeGuadalupeV2,6,2,4914,0.0423,0.9576,0.0028,0.0029
1,FakeGuadalupeV2,6,3,7371,0.0429,0.9571,0.0005,0.0005
1,FakeGuadalupeV2,6,4,9828,0.0429,0.957,0.0001,0.0001
1,FakeGuadalupeV2,6,5,12285,0.0428,0.9571,0.0001,0.0001
1,FakeGuadalupeV2,6,6,14742,0.0428,0.9572,0.0,0.0
1,FakeGuadalupeV2,6,7,17199,0.0421,0.9579,0.0007,0.0007
1,FakeGuadalupeV2,6,8,19656,0.0426,0.9573,0.0005,0.0005
1,FakeGuadalupeV2,6,9,22113,0.0419,0.9581,0.0008,0.0008
1,FakeGuadalupeV2,6,10,24576,0.042,0.958,0.0002,0.0002
1,FakeGuadalupeV2,7,1,2457,0.0444,0.9556,1.0,1.0
1,FakeGuadalupeV2,7,2,4914,0.0448,0.9552,0.0004,0.0004
1,FakeGuadalupeV2,7,3,7371,0.0426,0.9574,0.0022,0.0022
1,FakeGuadalupeV2,7,4,9828,0.0429,0.9571,0.0003,0.0003
1,FakeGuadalupeV2,7,5,12285,0.0427,0.9573,0.0002,0.0002
1,FakeGuadalupeV2,7,6,14742,0.043,0.957,0.0003,0.0003
1,FakeGuadalupeV2,7,7,17199,0.0432,0.9568,0.0002,0.0002
1,FakeGuadalupeV2,7,8,19656,0.0425,0.9575,0.0007,0.0007
1,FakeGuadalupeV2,7,9,22113,0.0424,0.9576,0.0001,0.0001
1,FakeGuadalupeV2,7,10,24576,0.0421,0.9579,0.0003,0.0003
1,FakeGuadalupeV2,8,1,2457,0.0407,0.9593,1.0,1.0
1,FakeGuadalupeV2,8,2,4914,0.0425,0.9574,0.0018,0.0019
1,FakeGuadalupeV2,8,3,7371,0.0419,0.9579,0.0006,0.0006
1,FakeGuadalupeV2,8,4,9828,0.04,0.9599,0.0019,0.002
1,FakeGuadalupeV2,8,5,12285,0.0421,0.9579,0.0021,0.002
1,FakeGuadalupeV2,8,6,14742,0.0425,0.9575,0.0004,0.0004
1,FakeGuadalupeV2,8,7,17199,0.0429,0.957,0.0004,0.0005
1,FakeGuadalupeV2,8,8,19656,0.0422,0.9577,0.0007,0.0007
1,FakeGuadalupeV2,8,9,22113,0.0426,0.9573,0.0004,0.0004
1,FakeGuadalupeV2,8,10,24576,0.0424,0.9575,0.0002,0.0001
1,FakeGuadalupeV2,9,1,2457,0.0525,0.9474,1.0,1.0
1,FakeGuadalupeV2,9,2,4914,0.0511,0.9489,0.0014,0.0015
1,FakeGuadalupeV2,9,3,7371,0.046,0.954,0.0051,0.0051
1,FakeGuadalupeV2,9,4,9828,0.0444,0.9556,0.0016,0.0016
1,FakeGuadalupeV2,9,5,12285,0.0442,0.9558,0.0002,0.0002
1,FakeGuadalupeV2,9,6,14742,0.0447,0.9552,0.0005,0.0005
1,FakeGuadalupeV2,9,7,17199,0.0441,0.9559,0.0006,0.0006
1,FakeGuadalupeV2,9,8,19656,0.0454,0.9545,0.0014,0.0014
1,FakeGuadalupeV2,9,9,22113,0.0451,0.9548,0.0003,0.0003
1,FakeGuadalupeV2,9,10,24576,0.0454,0.9545,0.0003,0.0003
1,FakeGuadalupeV2,10,1,2457,0.0452,0.9548,1.0,1.0
1,FakeGuadalupeV2,10,2,4914,0.0417,0.9582,0.0035,0.0035
1,FakeGuadalupeV2,10,3,7371,0.0404,0.9596,0.0013,0.0013
1,FakeGuadalupeV2,10,4,9828,0.0396,0.9604,0.0008,0.0009
1,FakeGuadalupeV2,10,5,12285,0.0394,0.9606,0.0002,0.0002
1,FakeGuadalupeV2,10,6,14742,0.04,0.96,0.0006,0.0006
1,FakeGuadalupeV2,10,7,17199,0.0401,0.9599,0.0001,0.0001
1,FakeGuadalupeV2,10,8,19656,0.0407,0.9593,0.0006,0.0006
1,FakeGuadalupeV2,10,9,22113,0.041,0.959,0.0003,0.0003
1,FakeGuadalupeV2,10,10,24576,0.0411,0.9589,0.0002,0.0002
1,FakeGuadalupeV2,11,1,2457,0.0531,0.9503,1.0,1.0
1,FakeGuadalupeV2,11,2,4914,0.047,0.9528,0.0061,0.0025
1,FakeGuadalupeV2,11,3,7371,0.0459,0.954,0.0012,0.0012
1,FakeGuadalupeV2,11,4,9828,0.0449,0.955,0.001,0.001
1,FakeGuadalupeV2,11,5,12285,0.044,0.956,0.0009,0.0009
1,FakeGuadalupeV2,11,6,14742,0.0434,0.9565,0.0005,0.0006
1,FakeGuadalupeV2,11,7,17199,0.0446,0.9553,0.0012,0.0012
1,FakeGuadalupeV2,11,8,19656,0.0449,0.955,0.0003,0.0003
1,FakeGuadalupeV2,11,9,22113,0.0457,0.9543,0.0008,0.0007
1,FakeGuadalupeV2,11,10,24576,0.046,0.954,0.0003,0.0003
1,FakeGuadalupeV2,12,1,2457,0.037,0.9629,1.0,1.0
1,FakeGuadalupeV2,12,2,4914,0.0372,0.9627,0.0002,0.0002
1,FakeGuadalupeV2,12,3,7371,0.0362,0.9636,0.001,0.0009
1,FakeGuadalupeV2,12,4,9828,0.0385,0.9614,0.0022,0.0023
1,FakeGuadalupeV2,12,5,12285,0.0397,0.9601,0.0013,0.0012
1,FakeGuadalupeV2,12,6,14742,0.0402,0.9596,0.0005,0.0005
1,FakeGuadalupeV2,12,7,17199,0.0407,0.9592,0.0005,0.0004
1,FakeGuadalupeV2,12,8,19656,0.041,0.9589,0.0003,0.0003
1,FakeGuadalupeV2,12,9,22113,0.0408,0.9591,0.0002,0.0002
1,FakeGuadalupeV2,12,10,24576,0.0408,0.9591,0.0,0.0
1,FakeGuadalupeV2,13,1,2457,0.0484,0.9514,1.0,1.0
1,FakeGuadalupeV2,13,2,4914,0.0435,0.9563,0.0049,0.0049
1,FakeGuadalupeV2,13,3,7371,0.0433,0.9567,0.0003,0.0004
1,FakeGuadalupeV2,13,4,9828,0.0435,0.9564,0.0003,0.0002
1,FakeGuadalupeV2,13,5,12285,0.0433,0.9567,0.0002,0.0003
1,FakeGuadalupeV2,13,6,14742,0.0423,0.9577,0.001,0.001
1,FakeGuadalupeV2,13,7,17199,0.0418,0.9582,0.0005,0.0005
1,FakeGuadalupeV2,13,8,19656,0.0417,0.9583,0.0001,0.0001
1,FakeGuadalupeV2,13,9,22113,0.0416,0.9584,0.0002,0.0002
1,FakeGuadalupeV2,13,10,24576,0.0411,0.9589,0.0005,0.0005
1,FakeGuadalupeV2,14,1,2457,0.0608,0.9572,1.0,1.0
1,FakeGuadalupeV2,14,2,4914,0.0411,0.9586,0.0197,0.0014
1,FakeGuadalupeV2,14,3,7371,0.0411,0.9587,0.0,0.0002
1,FakeGuadalupeV2,14,4,9828,0.041,0.9589,0.0001,0.0002
1,FakeGuadalupeV2,14,5,12285,0.0396,0.9604,0.0014,0.0015
1,FakeGuadalupeV2,14,6,14742,0.0401,0.9598,0.0005,0.0005
1,FakeGuadalupeV2,14,7,17199,0.04,0.9599,0.0001,0.0001
1,FakeGuadalupeV2,14,8,19656,0.04,0.9599,0.0,0.0
1,FakeGuadalupeV2,14,9,22113,0.0398,0.9601,0.0001,0.0001
1,FakeGuadalupeV2,14,10,24576,0.0396,0.9603,0.0002,0.0002
1,FakeGuadalupeV2,15,1,2457,0.0427,0.9573,1.0,1.0
1,FakeGuadalupeV2,15,2,4914,0.0419,0.958,0.0008,0.0008
1,FakeGuadalupeV2,15,3,7371,0.0384,0.9616,0.0035,0.0035
1,FakeGuadalupeV2,15,4,9828,0.0404,0.9596,0.002,0.002
1,FakeGuadalupeV2,15,5,12285,0.0408,0.9592,0.0004,0.0004
1,FakeGuadalupeV2,15,6,14742,0.0418,0.9582,0.001,0.001
1,FakeGuadalupeV2,15,7,17199,0.0412,0.9588,0.0006,0.0006
1,FakeGuadalupeV2,15,8,19656,0.0411,0.9589,0.0001,0.0001
1,FakeGuadalupeV2,15,9,22113,0.0416,0.9584,0.0005,0.0005
1,FakeGuadalupeV2,15,10,24576,0.0415,0.9585,0.0001,0.0001
1,FakeGuadalupeV2,16,1,2457,0.0456,0.9544,1.0,1.0
1,FakeGuadalupeV2,16,2,4914,0.0462,0.9538,0.0006,0.0006
1,FakeGuadalupeV2,16,3,7371,0.0449,0.955,0.0013,0.0012
1,FakeGuadalupeV2,16,4,9828,0.0432,0.9567,0.0017,0.0017
1,FakeGuadalupeV2,16,5,12285,0.0433,0.9566,0.0001,0.0001
1,FakeGuadalupeV2,16,6,14742,0.0427,0.9572,0.0006,0.0006
1,FakeGuadalupeV2,16,7,17199,0.043,0.957,0.0002,0.0002
1,FakeGuadalupeV2,16,8,19656,0.0429,0.9571,0.0001,0.0001
1,FakeGuadalupeV2,16,9,22113,0.043,0.9569,0.0001,0.0001
1,FakeGuadalupeV2,16,10,24576,0.0431,0.9569,0.0,0.0001
1,FakeGuadalupeV2,17,1,2457,0.035,0.965,1.0,1.0
1,FakeGuadalupeV2,17,2,4914,0.0344,0.9656,0.0006,0.0006
1,FakeGuadalupeV2,17,3,7371,0.038,0.962,0.0036,0.0036
1,FakeGuadalupeV2,17,4,9828,0.0376,0.9623,0.0003,0.0003
1,FakeGuadalupeV2,17,5,12285,0.0377,0.9623,0.0,0.0
1,FakeGuadalupeV2,17,6,14742,0.0389,0.961,0.0012,0.0013
1,FakeGuadalupeV2,17,7,17199,0.0399,0.9601,0.0009,0.001
1,FakeGuadalupeV2,17,8,19656,0.0401,0.9599,0.0002,0.0002
1,FakeGuadalupeV2,17,9,22113,0.0399,0.9601,0.0002,0.0002
1,FakeGuadalupeV2,17,10,24576,0.0403,0.9597,0.0004,0.0004
1,FakeGuadalupeV2,18,1,2457,0.0395,0.9605,1.0,1.0
1,FakeGuadalupeV2,18,2,4914,0.0415,0.9585,0.002,0.002
1,FakeGuadalupeV2,18,3,7371,0.0427,0.9573,0.0012,0.0012
1,FakeGuadalupeV2,18,4,9828,0.042,0.958,0.0007,0.0007
1,FakeGuadalupeV2,18,5,12285,0.0417,0.9583,0.0003,0.0003
1,FakeGuadalupeV2,18,6,14742,0.0414,0.9586,0.0002,0.0002
1,FakeGuadalupeV2,18,7,17199,0.0418,0.9582,0.0004,0.0004
1,FakeGuadalupeV2,18,8,19656,0.0414,0.9586,0.0004,0.0004
1,FakeGuadalupeV2,18,9,22113,0.0415,0.9585,0.0001,0.0
1,FakeGuadalupeV2,18,10,24576,0.0415,0.9585,0.0,0.0
1,FakeGuadalupeV2,19,1,2457,0.0423,0.9576,1.0,1.0
1,FakeGuadalupeV2,19,2,4914,0.0383,0.9617,0.0041,0.0041
1,FakeGuadalupeV2,19,3,7371,0.0396,0.9604,0.0014,0.0013
1,FakeGuadalupeV2,19,4,9828,0.039,0.961,0.0006,0.0006
1,FakeGuadalupeV2,19,5,12285,0.0397,0.9603,0.0008,0.0008
1,FakeGuadalupeV2,19,6,14742,0.039,0.961,0.0007,0.0007
1,FakeGuadalupeV2,19,7,17199,0.0398,0.9602,0.0008,0.0008
1,FakeGuadalupeV2,19,8,19656,0.0408,0.9592,0.001,0.001
1,FakeGuadalupeV2,19,9,22113,0.0414,0.9586,0.0006,0.0006
1,FakeGuadalupeV2,19,10,24576,0.0416,0.9584,0.0002,0.0002
2,FakeGuadalupeV2,0,1,819,0.0891,0.9107,1.0,1.0
2,FakeGuadalupeV2,0,2,1638,0.0769,0.9228,0.0122,0.012
2,FakeGuadalupeV2,0,3,2457,0.0765,0.9233,0.0004,0.0005
2,FakeGuadalupeV2,0,4,3276,0.0778,0.9217,0.0013,0.0015
2,FakeGuadalupeV2,0,5,4095,0.0762,0.9235,0.0016,0.0018
2,FakeGuadalupeV2,0,6,4914,0.0753,0.9245,0.0009,0.001
2,FakeGuadalupeV2,0,7,5733,0.0745,0.9254,0.0008,0.0009
2,FakeGuadalupeV2,0,8,6552,0.0733,0.9266,0.0012,0.0012
2,FakeGuadalupeV2,0,9,7371,0.0722,0.9277,0.0011,0.0011
2,FakeGuadalupeV2,0,10,8192,0.0728,0.9272,0.0006,0.0005
2,FakeGuadalupeV2,1,1,819,0.0769,0.9228,1.0,1.0
2,FakeGuadalupeV2,1,2,1638,0.0769,0.9228,0.0,0.0
2,FakeGuadalupeV2,1,3,2457,0.0794,0.9202,0.0024,0.0026
2,FakeGuadalupeV2,1,4,3276,0.0778,0.9221,0.0015,0.0019
2,FakeGuadalupeV2,1,5,4095,0.0813,0.9184,0.0035,0.0037
2,FakeGuadalupeV2,1,6,4914,0.0814,0.9184,0.0001,0.0
2,FakeGuadalupeV2,1,7,5733,0.0797,0.9202,0.0017,0.0018
2,FakeGuadalupeV2,1,8,6552,0.0783,0.9216,0.0014,0.0014
2,FakeGuadalupeV2,1,9,7371,0.0765,0.9234,0.0018,0.0018
2,FakeGuadalupeV2,1,10,8192,0.0769,0.9231,0.0004,0.0004
2,FakeGuadalupeV2,2,1,819,0.0806,0.919,1.0,1.0
2,FakeGuadalupeV2,2,2,1638,0.0708,0.9291,0.0098,0.0101
2,FakeGuadalupeV2,2,3,2457,0.0672,0.9328,0.0037,0.0037
2,FakeGuadalupeV2,2,4,3276,0.0681,0.9319,0.0009,0.0009
2,FakeGuadalupeV2,2,5,4095,0.0708,0.9291,0.0027,0.0028
2,FakeGuadalupeV2,2,6,4914,0.0716,0.9283,0.0008,0.0008
2,FakeGuadalupeV2,2,7,5733,0.0708,0.9291,0.0008,0.0008
2,FakeGuadalupeV2,2,8,6552,0.071,0.9289,0.0002,0.0002
2,FakeGuadalupeV2,2,9,7371,0.0714,0.9284,0.0004,0.0005
2,FakeGuadalupeV2,2,10,8192,0.0713,0.9285,0.0001,0.0001
2,FakeGuadalupeV2,3,1,819,0.0781,0.9219,1.0,1.0
2,FakeGuadalupeV2,3,2,1638,0.0751,0.9246,0.0031,0.0028
2,FakeGuadalupeV2,3,3,2457,0.0729,0.927,0.0022,0.0024
2,FakeGuadalupeV2,3,4,3276,0.0733,0.9266,0.0004,0.0004
2,FakeGuadalupeV2,3,5,4095,0.0745,0.9252,0.0012,0.0014
2,FakeGuadalupeV2,3,6,4914,0.0751,0.9245,0.0006,0.0007
2,FakeGuadalupeV2,3,7,5733,0.0755,0.9241,0.0004,0.0004
2,FakeGuadalupeV2,3,8,6552,0.0734,0.9263,0.0021,0.0022
2,FakeGuadalupeV2,3,9,7371,0.072,0.9277,0.0014,0.0015
2,FakeGuadalupeV2,3,10,8192,0.073,0.9268,0.001,0.001
2,FakeGuadalupeV2,4,1,819,0.0891,0.9107,1.0,1.0
2,FakeGuadalupeV2,4,2,1638,0.0818,0.9176,0.0073,0.0069
2,FakeGuadalupeV2,4,3,2457,0.081,0.9185,0.0008,0.0009
2,FakeGuadalupeV2,4,4,3276,0.0788,0.9208,0.0022,0.0024
2,FakeGuadalupeV2,4,5,4095,0.0767,0.923,0.0021,0.0022
2,FakeGuadalupeV2,4,6,4914,0.0755,0.9242,0.0012,0.0013
2,FakeGuadalupeV2,4,7,5733,0.0741,0.9256,0.0014,0.0014
2,FakeGuadalupeV2,4,8,6552,0.0746,0.9251,0.0005,0.0005
2,FakeGuadalupeV2,4,9,7371,0.0737,0.9261,0.001,0.001
2,FakeGuadalupeV2,4,10,8192,0.0728,0.9271,0.0009,0.001
2,FakeGuadalupeV2,5,1,819,0.0745,0.9254,1.0,1.0
2,FakeGuadalupeV2,5,2,1638,0.0714,0.9285,0.0031,0.0031
2,FakeGuadalupeV2,5,3,2457,0.0741,0.9258,0.0026,0.0027
2,FakeGuadalupeV2,5,4,3276,0.0763,0.9235,0.0022,0.0023
2,FakeGuadalupeV2,5,5,4095,0.075,0.925,0.0013,0.0015
2,FakeGuadalupeV2,5,6,4914,0.0739,0.9261,0.0011,0.0011
2,FakeGuadalupeV2,5,7,5733,0.0752,0.9247,0.0013,0.0014
2,FakeGuadalupeV2,5,8,6552,0.0749,0.925,0.0002,0.0003
2,FakeGuadalupeV2,5,9,7371,0.0738,0.9261,0.0011,0.0011
2,FakeGuadalupeV2,5,10,8192,0.0725,0.9274,0.0013,0.0013
2,FakeGuadalupeV2,6,1,819,0.0708,0.9288,1.0,1.0
2,FakeGuadalupeV2,6,2,1638,0.0696,0.9304,0.0012,0.0016
2,FakeGuadalupeV2,6,3,2457,0.0733,0.9267,0.0037,0.0037
2,FakeGuadalupeV2,6,4,3276,0.0714,0.9286,0.0018,0.0018
2,FakeGuadalupeV2,6,5,4095,0.0733,0.9267,0.0018,0.0018
2,FakeGuadalupeV2,6,6,4914,0.0747,0.9253,0.0014,0.0014
2,FakeGuadalupeV2,6,7,5733,0.0726,0.9274,0.0021,0.0021
2,FakeGuadalupeV2,6,8,6552,0.0736,0.9264,0.001,0.001
2,FakeGuadalupeV2,6,9,7371,0.0742,0.9258,0.0006,0.0006
2,FakeGuadalupeV2,6,10,8192,0.0736,0.9264,0.0006,0.0006
2,FakeGuadalupeV2,7,1,819,0.0684,0.9316,1.0,1.0
2,FakeGuadalupeV2,7,2,1638,0.0598,0.9402,0.0085,0.0086
2,FakeGuadalupeV2,7,3,2457,0.0635,0.9365,0.0037,0.0037
2,FakeGuadalupeV2,7,4,3276,0.0659,0.9341,0.0024,0.0024
2,FakeGuadalupeV2,7,5,4095,0.0664,0.9335,0.0005,0.0005
2,FakeGuadalupeV2,7,6,4914,0.0718,0.9281,0.0054,0.0054
2,FakeGuadalupeV2,7,7,5733,0.0696,0.9303,0.0022,0.0022
2,FakeGuadalupeV2,7,8,6552,0.0711,0.9288,0.0015,0.0015
2,FakeGuadalupeV2,7,9,7371,0.0719,0.928,0.0008,0.0008
2,FakeGuadalupeV2,7,10,8192,0.0734,0.9265,0.0015,0.0015
2,FakeGuadalupeV2,8,1,819,0.0806,0.9186,1.0,1.0
2,FakeGuadalupeV2,8,2,1638,0.0769,0.9226,0.0037,0.004
2,FakeGuadalupeV2,8,3,2457,0.0729,0.9267,0.0041,0.0041
2,FakeGuadalupeV2,8,4,3276,0.0714,0.9285,0.0014,0.0018
2,FakeGuadalupeV2,8,5,4095,0.0718,0.928,0.0004,0.0005
2,FakeGuadalupeV2,8,6,4914,0.071,0.9287,0.0008,0.0007
2,FakeGuadalupeV2,8,7,5733,0.0696,0.9302,0.0014,0.0015
2,FakeGuadalupeV2,8,8,6552,0.0691,0.9307,0.0005,0.0005
2,FakeGuadalupeV2,8,9,7371,0.0674,0.9324,0.0017,0.0017
2,FakeGuadalupeV2,8,10,8192,0.0664,0.9333,0.001,0.001
2,FakeGuadalupeV2,9,1,819,0.0672,0.9328,1.0,1.0
2,FakeGuadalupeV2,9,2,1638,0.0641,0.9358,0.0031,0.003
2,FakeGuadalupeV2,9,3,2457,0.0643,0.9357,0.0002,0.0001
2,FakeGuadalupeV2,9,4,3276,0.0687,0.9313,0.0044,0.0044
2,FakeGuadalupeV2,9,5,4095,0.0708,0.9292,0.0021,0.0021
2,FakeGuadalupeV2,9,6,4914,0.0729,0.9271,0.002,0.0021
2,FakeGuadalupeV2,9,7,5733,0.0729,0.927,0.0001,0.0001
2,FakeGuadalupeV2,9,8,6552,0.073,0.927,0.0,0.0
2,FakeGuadalupeV2,9,9,7371,0.0735,0.9264,0.0006,0.0006
2,FakeGuadalupeV2,9,10,8192,0.0735,0.9264,0.0,0.0
2,FakeGuadalupeV2,10,1,819,0.0696,0.9303,1.0,1.0
2,FakeGuadalupeV2,10,2,1638,0.0726,0.9273,0.0031,0.003
2,FakeGuadalupeV2,10,3,2457,0.0753,0.9247,0.0026,0.0026
2,FakeGuadalupeV2,10,4,3276,0.0708,0.9291,0.0045,0.0044
2,FakeGuadalupeV2,10,5,4095,0.0711,0.9289,0.0002,0.0002
2,FakeGuadalupeV2,10,6,4914,0.071,0.929,0.0,0.0001
2,FakeGuadalupeV2,10,7,5733,0.0722,0.9278,0.0012,0.0012
2,FakeGuadalupeV2,10,8,6552,0.0713,0.9287,0.0009,0.0009
2,FakeGuadalupeV2,10,9,7371,0.072,0.928,0.0008,0.0008
2,FakeGuadalupeV2,10,10,8192,0.0718,0.9282,0.0003,0.0003
2,FakeGuadalupeV2,11,1,819,0.0745,0.9255,1.0,1.0
2,FakeGuadalupeV2,11,2,1638,0.0781,0.9218,0.0037,0.0037
2,FakeGuadalupeV2,11,3,2457,0.079,0.921,0.0008,0.0008
2,FakeGuadalupeV2,11,4,3276,0.0824,0.9175,0.0035,0.0035
2,FakeGuadalupeV2,11,5,4095,0.0796,0.9203,0.0028,0.0029
2,FakeGuadalupeV2,11,6,4914,0.0775,0.9224,0.0021,0.0021
2,FakeGuadalupeV2,11,7,5733,0.0761,0.9239,0.0015,0.0015
2,FakeGuadalupeV2,11,8,6552,0.0742,0.9258,0.0019,0.0019
2,FakeGuadalupeV2,11,9,7371,0.0767,0.9233,0.0025,0.0025
2,FakeGuadalupeV2,11,10,8192,0.0771,0.9228,0.0005,0.0005
2,FakeGuadalupeV2,12,1,819,0.0659,0.934,1.0,1.0
2,FakeGuadalupeV2,12,2,1638,0.0769,0.9231,0.011,0.0109
2,FakeGuadalupeV2,12,3,2457,0.0741,0.9259,0.0028,0.0028
2,FakeGuadalupeV2,12,4,3276,0.0733,0.9267,0.0008,0.0008
2,FakeGuadalupeV2,12,5,4095,0.0723,0.9277,0.001,0.001
2,FakeGuadalupeV2,12,6,4914,0.0726,0.9273,0.0004,0.0004
2,FakeGuadalupeV2,12,7,5733,0.0734,0.9265,0.0008,0.0008
2,FakeGuadalupeV2,12,8,6552,0.0716,0.9284,0.0019,0.0019
2,FakeGuadalupeV2,12,9,7371,0.0707,0.9293,0.0009,0.0009
2,FakeGuadalupeV2,12,10,8192,0.0701,0.9299,0.0006,0.0006
2,FakeGuadalupeV2,13,1,819,0.0611,0.9389,1.0,1.0
2,FakeGuadalupeV2,13,2,1638,0.0702,0.9298,0.0092,0.0091
2,FakeGuadalupeV2,13,3,2457,0.0745,0.9255,0.0043,0.0043
2,FakeGuadalupeV2,13,4,3276,0.0754,0.9245,0.0009,0.0009
2,FakeGuadalupeV2,13,5,4095,0.0752,0.9247,0.0002,0.0002
2,FakeGuadalupeV2,13,6,4914,0.0741,0.9259,0.0011,0.0012
2,FakeGuadalupeV2,13,7,5733,0.071,0.929,0.0031,0.0031
2,FakeGuadalupeV2,13,8,6552,0.0711,0.9288,0.0001,0.0001
2,FakeGuadalupeV2,13,9,7371,0.0696,0.9304,0.0015,0.0015
2,FakeGuadalupeV2,13,10,8192,0.0698,0.9302,0.0002,0.0002
2,FakeGuadalupeV2,14,1,819,0.0726,0.9277,1.0,1.0
2,FakeGuadalupeV2,14,2,1638,0.0653,0.9344,0.0073,0.0067
2,FakeGuadalupeV2,14,3,2457,0.0712,0.9283,0.0059,0.006
2,FakeGuadalupeV2,14,4,3276,0.0699,0.9299,0.0013,0.0015
2,FakeGuadalupeV2,14,5,4095,0.0706,0.9291,0.0007,0.0008
