idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeSherbrooke,0,1,2457,0.0407,0.9593,1.0,1.0
1,FakeSherbrooke,0,2,4914,0.0395,0.9605,0.0012,0.0012
1,FakeSherbrooke,0,3,7371,0.0399,0.9601,0.0004,0.0004
1,FakeSherbrooke,0,4,9828,0.0391,0.9609,0.0008,0.0008
1,FakeSherbrooke,0,5,12285,0.0396,0.9604,0.0005,0.0005
1,FakeSherbrooke,0,6,14742,0.0404,0.9596,0.0009,0.0009
1,FakeSherbrooke,0,7,17199,0.0405,0.9595,0.0,0.0
1,FakeSherbrooke,0,8,19656,0.0408,0.9592,0.0003,0.0003
1,FakeSherbrooke,0,9,22113,0.0413,0.9587,0.0006,0.0006
1,FakeSherbrooke,0,10,24576,0.0416,0.9584,0.0003,0.0003
1,FakeSherbrooke,1,1,2457,0.0484,0.9513,1.0,1.0
1,FakeSherbrooke,1,2,4914,0.0429,0.9569,0.0055,0.0057
1,FakeSherbrooke,1,3,7371,0.0411,0.9588,0.0018,0.0019
1,FakeSherbrooke,1,4,9828,0.0435,0.9564,0.0024,0.0024
1,FakeSherbrooke,1,5,12285,0.0426,0.9574,0.001,0.001
1,FakeSherbrooke,1,6,14742,0.041,0.959,0.0015,0.0015
1,FakeSherbrooke,1,7,17199,0.0413,0.9586,0.0003,0.0003
1,FakeSherbrooke,1,8,19656,0.0403,0.9596,0.001,0.001
1,FakeSherbrooke,1,9,22113,0.0397,0.9603,0.0006,0.0006
1,FakeSherbrooke,1,10,24576,0.0403,0.9597,0.0006,0.0006
1,FakeSherbrooke,2,1,2457,0.0383,0.9617,1.0,1.0
1,FakeSherbrooke,2,2,4914,0.0433,0.9566,0.0051,0.0052
1,FakeSherbrooke,2,3,7371,0.0414,0.9586,0.002,0.002
1,FakeSherbrooke,2,4,9828,0.0403,0.9597,0.0011,0.0011
1,FakeSherbrooke,2,5,12285,0.0392,0.9608,0.0011,0.0011
1,FakeSherbrooke,2,6,14742,0.039,0.961,0.0002,0.0002
1,FakeSherbrooke,2,7,17199,0.0393,0.9607,0.0003,0.0003
1,FakeSherbrooke,2,8,19656,0.0386,0.9614,0.0007,0.0007
1,FakeSherbrooke,2,9,22113,0.0388,0.9611,0.0003,0.0003
1,FakeSherbrooke,2,10,24576,0.0388,0.9611,0.0,0.0
1,FakeSherbrooke,3,1,2457,0.035,0.965,1.0,1.0
1,FakeSherbrooke,3,2,4914,0.0358,0.9641,0.0008,0.0008
1,FakeSherbrooke,3,3,7371,0.0377,0.9623,0.0019,0.0019
1,FakeSherbrooke,3,4,9828,0.0373,0.9626,0.0004,0.0004
1,FakeSherbrooke,3,5,12285,0.0391,0.9609,0.0017,0.0018
1,FakeSherbrooke,3,6,14742,0.0382,0.9617,0.0009,0.0009
1,FakeSherbrooke,3,7,17199,0.0377,0.9623,0.0005,0.0006
1,FakeSherbrooke,3,8,19656,0.0383,0.9617,0.0006,0.0006
1,FakeSherbrooke,3,9,22113,0.0389,0.961,0.0006,0.0006
1,FakeSherbrooke,3,10,24576,0.0397,0.9603,0.0008,0.0008
1,FakeSherbrooke,4,1,2457,0.035,0.965,1.0,1.0
1,FakeSherbrooke,4,2,4914,0.0374,0.9625,0.0024,0.0025
1,FakeSherbrooke,4,3,7371,0.0387,0.9613,0.0012,0.0011
1,FakeSherbrooke,4,4,9828,0.0405,0.9595,0.0018,0.0018
1,FakeSherbrooke,4,5,12285,0.0401,0.9599,0.0004,0.0004
1,FakeSherbrooke,4,6,14742,0.04,0.96,0.0001,0.0001
1,FakeSherbrooke,4,7,17199,0.0392,0.9608,0.0008,0.0008
1,FakeSherbrooke,4,8,19656,0.0387,0.9613,0.0006,0.0006
1,FakeSherbrooke,4,9,22113,0.0393,0.9607,0.0006,0.0006
1,FakeSherbrooke,4,10,24576,0.04,0.96,0.0008,0.0008
1,FakeSherbrooke,5,1,2457,0.044,0.9559,1.0,1.0
1,FakeSherbrooke,5,2,4914,0.0399,0.9601,0.0041,0.0042
1,FakeSherbrooke,5,3,7371,0.0402,0.9598,0.0003,0.0003
1,FakeSherbrooke,5,4,9828,0.0385,0.9615,0.0017,0.0017
1,FakeSherbrooke,5,5,12285,0.04,0.9599,0.0016,0.0016
1,FakeSherbrooke,5,6,14742,0.0398,0.9602,0.0002,0.0002
1,FakeSherbrooke,5,7,17199,0.0387,0.9613,0.0012,0.0012
1,FakeSherbrooke,5,8,19656,0.0387,0.9613,0.0,0.0
1,FakeSherbrooke,5,9,22113,0.0393,0.9607,0.0007,0.0007
1,FakeSherbrooke,5,10,24576,0.0394,0.9606,0.0,0.0
1,FakeSherbrooke,6,1,2457,0.037,0.9628,1.0,1.0
1,FakeSherbrooke,6,2,4914,0.0411,0.9589,0.0041,0.0039
1,FakeSherbrooke,6,3,7371,0.04,0.96,0.0011,0.0011
1,FakeSherbrooke,6,4,9828,0.0407,0.9593,0.0007,0.0007
1,FakeSherbrooke,6,5,12285,0.0411,0.9589,0.0004,0.0004
1,FakeSherbrooke,6,6,14742,0.0414,0.9586,0.0003,0.0003
1,FakeSherbrooke,6,7,17199,0.0408,0.9592,0.0006,0.0006
1,FakeSherbrooke,6,8,19656,0.0415,0.9585,0.0007,0.0007
1,FakeSherbrooke,6,9,22113,0.0407,0.9593,0.0008,0.0008
1,FakeSherbrooke,6,10,24576,0.0406,0.9594,0.0001,0.0001
1,FakeSherbrooke,7,1,2457,0.0403,0.9597,1.0,1.0
1,FakeSherbrooke,7,2,4914,0.0419,0.958,0.0016,0.0016
1,FakeSherbrooke,7,3,7371,0.0414,0.9586,0.0005,0.0006
1,FakeSherbrooke,7,4,9828,0.041,0.959,0.0004,0.0004
1,FakeSherbrooke,7,5,12285,0.0417,0.9583,0.0007,0.0007
1,FakeSherbrooke,7,6,14742,0.0413,0.9587,0.0004,0.0004
1,FakeSherbrooke,7,7,17199,0.0415,0.9585,0.0002,0.0002
1,FakeSherbrooke,7,8,19656,0.0408,0.9592,0.0007,0.0007
1,FakeSherbrooke,7,9,22113,0.0404,0.9596,0.0004,0.0004
1,FakeSherbrooke,7,10,24576,0.0403,0.9597,0.0001,0.0001
1,FakeSherbrooke,8,1,2457,0.0391,0.9609,1.0,1.0
1,FakeSherbrooke,8,2,4914,0.0385,0.9615,0.0006,0.0006
1,FakeSherbrooke,8,3,7371,0.0392,0.9607,0.0007,0.0008
1,FakeSherbrooke,8,4,9828,0.0375,0.9624,0.0017,0.0017
1,FakeSherbrooke,8,5,12285,0.0399,0.9601,0.0023,0.0023
1,FakeSherbrooke,8,6,14742,0.0402,0.9598,0.0003,0.0003
1,FakeSherbrooke,8,7,17199,0.0407,0.9593,0.0005,0.0005
1,FakeSherbrooke,8,8,19656,0.0403,0.9597,0.0004,0.0004
1,FakeSherbrooke,8,9,22113,0.0405,0.9595,0.0002,0.0002
1,FakeSherbrooke,8,10,24576,0.0404,0.9596,0.0001,0.0001
1,FakeSherbrooke,9,1,2457,0.0468,0.9532,1.0,1.0
1,FakeSherbrooke,9,2,4914,0.0462,0.9538,0.0006,0.0006
1,FakeSherbrooke,9,3,7371,0.043,0.957,0.0032,0.0032
1,FakeSherbrooke,9,4,9828,0.0421,0.9579,0.0009,0.0009
1,FakeSherbrooke,9,5,12285,0.0424,0.9576,0.0003,0.0003
1,FakeSherbrooke,9,6,14742,0.0427,0.9573,0.0003,0.0003
1,FakeSherbrooke,9,7,17199,0.0419,0.9581,0.0007,0.0007
1,FakeSherbrooke,9,8,19656,0.0434,0.9566,0.0015,0.0015
1,FakeSherbrooke,9,9,22113,0.0431,0.9569,0.0003,0.0003
1,FakeSherbrooke,9,10,24576,0.0428,0.9571,0.0003,0.0003
1,FakeSherbrooke,10,1,2457,0.037,0.963,1.0,1.0
1,FakeSherbrooke,10,2,4914,0.0383,0.9617,0.0012,0.0012
1,FakeSherbrooke,10,3,7371,0.0376,0.9624,0.0007,0.0006
1,FakeSherbrooke,10,4,9828,0.037,0.963,0.0005,0.0006
1,FakeSherbrooke,10,5,12285,0.0366,0.9634,0.0004,0.0004
1,FakeSherbrooke,10,6,14742,0.0376,0.9624,0.001,0.001
1,FakeSherbrooke,10,7,17199,0.0374,0.9626,0.0002,0.0002
1,FakeSherbrooke,10,8,19656,0.0381,0.9619,0.0006,0.0006
1,FakeSherbrooke,10,9,22113,0.0386,0.9614,0.0006,0.0006
1,FakeSherbrooke,10,10,24576,0.0388,0.9612,0.0002,0.0002
1,FakeSherbrooke,11,1,2457,0.0446,0.9551,1.0,1.0
1,FakeSherbrooke,11,2,4914,0.0433,0.9566,0.0012,0.0015
1,FakeSherbrooke,11,3,7371,0.0438,0.9561,0.0005,0.0005
1,FakeSherbrooke,11,4,9828,0.0428,0.9571,0.001,0.001
1,FakeSherbrooke,11,5,12285,0.0411,0.9589,0.0017,0.0017
1,FakeSherbrooke,11,6,14742,0.0402,0.9598,0.0009,0.001
1,FakeSherbrooke,11,7,17199,0.0412,0.9588,0.0011,0.0011
1,FakeSherbrooke,11,8,19656,0.0414,0.9586,0.0001,0.0001
1,FakeSherbrooke,11,9,22113,0.0422,0.9578,0.0008,0.0008
1,FakeSherbrooke,11,10,24576,0.043,0.957,0.0008,0.0008
1,FakeSherbrooke,12,1,2457,0.0374,0.9626,1.0,1.0
1,FakeSherbrooke,12,2,4914,0.0374,0.9626,0.0,0.0
1,FakeSherbrooke,12,3,7371,0.0369,0.963,0.0005,0.0005
1,FakeSherbrooke,12,4,9828,0.039,0.961,0.0021,0.0021
1,FakeSherbrooke,12,5,12285,0.0394,0.9606,0.0004,0.0004
1,FakeSherbrooke,12,6,14742,0.0397,0.9603,0.0003,0.0003
1,FakeSherbrooke,12,7,17199,0.0399,0.9601,0.0002,0.0002
1,FakeSherbrooke,12,8,19656,0.0398,0.9601,0.0001,0.0001
1,FakeSherbrooke,12,9,22113,0.0394,0.9606,0.0004,0.0004
1,FakeSherbrooke,12,10,24576,0.0392,0.9608,0.0002,0.0002
1,FakeSherbrooke,13,1,2457,0.0468,0.953,1.0,1.0
1,FakeSherbrooke,13,2,4914,0.0403,0.9595,0.0065,0.0065
1,FakeSherbrooke,13,3,7371,0.0402,0.9597,0.0001,0.0003
1,FakeSherbrooke,13,4,9828,0.0419,0.958,0.0018,0.0017
1,FakeSherbrooke,13,5,12285,0.0415,0.9585,0.0004,0.0004
1,FakeSherbrooke,13,6,14742,0.041,0.959,0.0005,0.0005
1,FakeSherbrooke,13,7,17199,0.0404,0.9596,0.0006,0.0006
1,FakeSherbrooke,13,8,19656,0.0403,0.9597,0.0001,0.0001
1,FakeSherbrooke,13,9,22113,0.04,0.96,0.0003,0.0003
1,FakeSherbrooke,13,10,24576,0.0398,0.9602,0.0003,0.0003
1,FakeSherbrooke,14,1,2457,0.056,0.9592,1.0,1.0
1,FakeSherbrooke,14,2,4914,0.0411,0.9587,0.0149,0.0004
1,FakeSherbrooke,14,3,7371,0.041,0.959,0.0001,0.0003
1,FakeSherbrooke,14,4,9828,0.0414,0.9586,0.0004,0.0004
1,FakeSherbrooke,14,5,12285,0.0394,0.9606,0.002,0.002
1,FakeSherbrooke,14,6,14742,0.0397,0.9603,0.0003,0.0003
1,FakeSherbrooke,14,7,17199,0.0394,0.9606,0.0003,0.0003
1,FakeSherbrooke,14,8,19656,0.0395,0.9605,0.0001,0.0001
1,FakeSherbrooke,14,9,22113,0.0391,0.9609,0.0004,0.0004
1,FakeSherbrooke,14,10,24576,0.0387,0.9612,0.0004,0.0004
1,FakeSherbrooke,15,1,2457,0.0415,0.9585,1.0,1.0
1,FakeSherbrooke,15,2,4914,0.0405,0.9594,0.001,0.0009
1,FakeSherbrooke,15,3,7371,0.0377,0.9623,0.0028,0.0029
1,FakeSherbrooke,15,4,9828,0.0388,0.9612,0.0011,0.0011
1,FakeSherbrooke,15,5,12285,0.0392,0.9608,0.0004,0.0004
1,FakeSherbrooke,15,6,14742,0.0398,0.9602,0.0006,0.0006
1,FakeSherbrooke,15,7,17199,0.0388,0.9612,0.001,0.001
1,FakeSherbrooke,15,8,19656,0.039,0.961,0.0002,0.0002
1,FakeSherbrooke,15,9,22113,0.0394,0.9606,0.0005,0.0005
1,FakeSherbrooke,15,10,24576,0.0391,0.9609,0.0003,0.0003
1,FakeSherbrooke,16,1,2457,0.0468,0.9532,1.0,1.0
1,FakeSherbrooke,16,2,4914,0.0452,0.9548,0.0016,0.0016
1,FakeSherbrooke,16,3,7371,0.043,0.957,0.0022,0.0022
1,FakeSherbrooke,16,4,9828,0.0411,0.9589,0.0019,0.0019
1,FakeSherbrooke,16,5,12285,0.0417,0.9583,0.0006,0.0006
1,FakeSherbrooke,16,6,14742,0.0407,0.9593,0.001,0.001
1,FakeSherbrooke,16,7,17199,0.0412,0.9588,0.0005,0.0005
1,FakeSherbrooke,16,8,19656,0.0412,0.9588,0.0,0.0
1,FakeSherbrooke,16,9,22113,0.0412,0.9588,0.0,0.0
1,FakeSherbrooke,16,10,24576,0.0411,0.9589,0.0001,0.0001
1,FakeSherbrooke,17,1,2457,0.033,0.967,1.0,1.0
1,FakeSherbrooke,17,2,4914,0.033,0.967,0.0,0.0
1,FakeSherbrooke,17,3,7371,0.035,0.965,0.002,0.002
1,FakeSherbrooke,17,4,9828,0.0356,0.9644,0.0006,0.0006
1,FakeSherbrooke,17,5,12285,0.0361,0.9639,0.0005,0.0005
1,FakeSherbrooke,17,6,14742,0.0378,0.9622,0.0016,0.0016
1,FakeSherbrooke,17,7,17199,0.038,0.962,0.0002,0.0002
1,FakeSherbrooke,17,8,19656,0.0379,0.9621,0.0001,0.0001
1,FakeSherbrooke,17,9,22113,0.0381,0.9619,0.0002,0.0002
1,FakeSherbrooke,17,10,24576,0.0387,0.9613,0.0005,0.0005
1,FakeSherbrooke,18,1,2457,0.0366,0.9633,1.0,1.0
1,FakeSherbrooke,18,2,4914,0.0391,0.9609,0.0024,0.0024
1,FakeSherbrooke,18,3,7371,0.0398,0.9602,0.0007,0.0007
1,FakeSherbrooke,18,4,9828,0.0389,0.9611,0.0009,0.0009
1,FakeSherbrooke,18,5,12285,0.0391,0.9609,0.0002,0.0003
1,FakeSherbrooke,18,6,14742,0.0391,0.9609,0.0,0.0
1,FakeSherbrooke,18,7,17199,0.0395,0.9604,0.0004,0.0004
1,FakeSherbrooke,18,8,19656,0.0392,0.9607,0.0003,0.0003
1,FakeSherbrooke,18,9,22113,0.0392,0.9607,0.0,0.0
1,FakeSherbrooke,18,10,24576,0.0392,0.9607,0.0,0.0
1,FakeSherbrooke,19,1,2457,0.0411,0.9589,1.0,1.0
1,FakeSherbrooke,19,2,4914,0.0358,0.9641,0.0053,0.0052
1,FakeSherbrooke,19,3,7371,0.037,0.9629,0.0012,0.0012
1,FakeSherbrooke,19,4,9828,0.0365,0.9634,0.0005,0.0005
1,FakeSherbrooke,19,5,12285,0.0375,0.9625,0.001,0.001
1,FakeSherbrooke,19,6,14742,0.0366,0.9634,0.0009,0.0009
1,FakeSherbrooke,19,7,17199,0.0377,0.9623,0.0011,0.0011
1,FakeSherbrooke,19,8,19656,0.0384,0.9616,0.0007,0.0007
1,FakeSherbrooke,19,9,22113,0.0386,0.9614,0.0002,0.0002
1,FakeSherbrooke,19,10,24576,0.0389,0.9611,0.0003,0.0003
2,FakeSherbrooke,0,1,819,0.0806,0.9194,1.0,1.0
2,FakeSherbrooke,0,2,1638,0.0763,0.9236,0.0043,0.0042
2,FakeSherbrooke,0,3,2457,0.0757,0.9242,0.0006,0.0006
2,FakeSherbrooke,0,4,3276,0.0763,0.9235,0.0006,0.0007
2,FakeSherbrooke,0,5,4095,0.0737,0.9262,0.0026,0.0027
2,FakeSherbrooke,0,6,4914,0.0731,0.9269,0.0007,0.0007
2,FakeSherbrooke,0,7,5733,0.0727,0.9273,0.0003,0.0004
2,FakeSherbrooke,0,8,6552,0.0717,0.9283,0.001,0.001
2,FakeSherbrooke,0,9,7371,0.0708,0.9292,0.0009,0.0009
2,FakeSherbrooke,0,10,8192,0.0714,0.9286,0.0006,0.0006
2,FakeSherbrooke,1,1,819,0.0647,0.9352,1.0,1.0
2,FakeSherbrooke,1,2,1638,0.0684,0.9316,0.0037,0.0037
2,FakeSherbrooke,1,3,2457,0.0729,0.927,0.0045,0.0046
2,FakeSherbrooke,1,4,3276,0.073,0.927,0.0001,0.0
2,FakeSherbrooke,1,5,4095,0.0767,0.9233,0.0037,0.0038
2,FakeSherbrooke,1,6,4914,0.0765,0.9235,0.0002,0.0002
2,FakeSherbrooke,1,7,5733,0.0747,0.9253,0.0019,0.0019
2,FakeSherbrooke,1,8,6552,0.0748,0.9252,0.0001,0.0001
2,FakeSherbrooke,1,9,7371,0.0739,0.9261,0.0008,0.0009
2,FakeSherbrooke,1,10,8192,0.0748,0.9252,0.0009,0.0009
2,FakeSherbrooke,2,1,819,0.0733,0.9262,1.0,1.0
2,FakeSherbrooke,2,2,1638,0.0672,0.9328,0.0061,0.0066
2,FakeSherbrooke,2,3,2457,0.0655,0.9345,0.0016,0.0016
2,FakeSherbrooke,2,4,3276,0.0662,0.9338,0.0007,0.0007
2,FakeSherbrooke,2,5,4095,0.0696,0.9304,0.0034,0.0034
2,FakeSherbrooke,2,6,4914,0.0704,0.9296,0.0008,0.0008
2,FakeSherbrooke,2,7,5733,0.0696,0.9304,0.0008,0.0008
2,FakeSherbrooke,2,8,6552,0.0697,0.9302,0.0002,0.0002
2,FakeSherbrooke,2,9,7371,0.0699,0.93,0.0001,0.0002
2,FakeSherbrooke,2,10,8192,0.0697,0.9302,0.0002,0.0002
2,FakeSherbrooke,3,1,819,0.0733,0.9267,1.0,1.0
2,FakeSherbrooke,3,2,1638,0.0733,0.9267,0.0,0.0
2,FakeSherbrooke,3,3,2457,0.068,0.932,0.0053,0.0053
2,FakeSherbrooke,3,4,3276,0.0678,0.9322,0.0002,0.0002
2,FakeSherbrooke,3,5,4095,0.0706,0.9294,0.0028,0.0029
2,FakeSherbrooke,3,6,4914,0.072,0.9278,0.0015,0.0015
2,FakeSherbrooke,3,7,5733,0.072,0.9279,0.0,0.0
2,FakeSherbrooke,3,8,6552,0.0701,0.9299,0.002,0.002
2,FakeSherbrooke,3,9,7371,0.0691,0.9309,0.001,0.001
2,FakeSherbrooke,3,10,8192,0.0696,0.9304,0.0005,0.0005
2,FakeSherbrooke,4,1,819,0.0842,0.9157,1.0,1.0
2,FakeSherbrooke,4,2,1638,0.0763,0.9234,0.0079,0.0077
2,FakeSherbrooke,4,3,2457,0.079,0.9208,0.0026,0.0026
2,FakeSherbrooke,4,4,3276,0.0791,0.9207,0.0001,0.0001
2,FakeSherbrooke,4,5,4095,0.0769,0.9229,0.0021,0.0022
2,FakeSherbrooke,4,6,4914,0.0759,0.924,0.001,0.0011
2,FakeSherbrooke,4,7,5733,0.0752,0.9248,0.0007,0.0007
2,FakeSherbrooke,4,8,6552,0.0751,0.9248,0.0001,0.0001
2,FakeSherbrooke,4,9,7371,0.0748,0.9252,0.0003,0.0003
2,FakeSherbrooke,4,10,8192,0.0743,0.9256,0.0004,0.0004
2,FakeSherbrooke,5,1,819,0.0745,0.9252,1.0,1.0
2,FakeSherbrooke,5,2,1638,0.0684,0.9316,0.0061,0.0064
2,FakeSherbrooke,5,3,2457,0.0724,0.9275,0.0041,0.0041
2,FakeSherbrooke,5,4,3276,0.0757,0.9242,0.0033,0.0033
2,FakeSherbrooke,5,5,4095,0.0742,0.9258,0.0015,0.0015
2,FakeSherbrooke,5,6,4914,0.0735,0.9265,0.0008,0.0008
2,FakeSherbrooke,5,7,5733,0.0734,0.9266,0.0,0.0
2,FakeSherbrooke,5,8,6552,0.0733,0.9267,0.0002,0.0002
2,FakeSherbrooke,5,9,7371,0.0715,0.9285,0.0018,0.0018
2,FakeSherbrooke,5,10,8192,0.0701,0.9299,0.0014,0.0014
2,FakeSherbrooke,6,1,819,0.0684,0.9307,1.0,1.0
2,FakeSherbrooke,6,2,1638,0.072,0.9278,0.0037,0.0028
2,FakeSherbrooke,6,3,2457,0.0716,0.9282,0.0004,0.0004
2,FakeSherbrooke,6,4,3276,0.0699,0.9301,0.0017,0.0019
2,FakeSherbrooke,6,5,4095,0.0718,0.9281,0.0019,0.0019
2,FakeSherbrooke,6,6,4914,0.0714,0.9285,0.0004,0.0003
2,FakeSherbrooke,6,7,5733,0.0687,0.9312,0.0027,0.0027
2,FakeSherbrooke,6,8,6552,0.0694,0.9305,0.0007,0.0007
2,FakeSherbrooke,6,9,7371,0.0705,0.9294,0.0011,0.0011
2,FakeSherbrooke,6,10,8192,0.0699,0.93,0.0006,0.0006
2,FakeSherbrooke,7,1,819,0.0647,0.9353,1.0,1.0
2,FakeSherbrooke,7,2,1638,0.0598,0.9401,0.0049,0.0048
2,FakeSherbrooke,7,3,2457,0.0615,0.9385,0.0016,0.0015
2,FakeSherbrooke,7,4,3276,0.0644,0.9356,0.003,0.0029
2,FakeSherbrooke,7,5,4095,0.0652,0.9348,0.0008,0.0008
2,FakeSherbrooke,7,6,4914,0.071,0.929,0.0058,0.0058
2,FakeSherbrooke,7,7,5733,0.0692,0.9308,0.0018,0.0018
2,FakeSherbrooke,7,8,6552,0.0702,0.9298,0.001,0.001
2,FakeSherbrooke,7,9,7371,0.0701,0.9299,0.0001,0.0001
2,FakeSherbrooke,7,10,8192,0.0713,0.9287,0.0011,0.0011
2,FakeSherbrooke,8,1,819,0.0733,0.9264,1.0,1.0
2,FakeSherbrooke,8,2,1638,0.0733,0.9265,0.0,0.0001
2,FakeSherbrooke,8,3,2457,0.0704,0.9294,0.0028,0.0029
2,FakeSherbrooke,8,4,3276,0.0681,0.9319,0.0023,0.0025
2,FakeSherbrooke,8,5,4095,0.0684,0.9316,0.0003,0.0003
2,FakeSherbrooke,8,6,4914,0.0684,0.9316,0.0,0.0
2,FakeSherbrooke,8,7,5733,0.068,0.9319,0.0003,0.0004
2,FakeSherbrooke,8,8,6552,0.0679,0.9321,0.0001,0.0001
2,FakeSherbrooke,8,9,7371,0.065,0.935,0.0029,0.0029
2,FakeSherbrooke,8,10,8192,0.0648,0.9351,0.0002,0.0001
2,FakeSherbrooke,9,1,819,0.0623,0.9377,1.0,1.0
2,FakeSherbrooke,9,2,1638,0.0592,0.9404,0.0031,0.0027
2,FakeSherbrooke,9,3,2457,0.0582,0.9417,0.001,0.0012
2,FakeSherbrooke,9,4,3276,0.0632,0.9368,0.005,0.0049
2,FakeSherbrooke,9,5,4095,0.0667,0.9333,0.0035,0.0035
2,FakeSherbrooke,9,6,4914,0.068,0.932,0.0013,0.0012
2,FakeSherbrooke,9,7,5733,0.0686,0.9314,0.0006,0.0006
2,FakeSherbrooke,9,8,6552,0.0691,0.9309,0.0006,0.0006
2,FakeSherbrooke,9,9,7371,0.0691,0.9309,0.0001,0.0001
2,FakeSherbrooke,9,10,8192,0.0692,0.9308,0.0002,0.0002
2,FakeSherbrooke,10,1,819,0.0733,0.9267,1.0,1.0
2,FakeSherbrooke,10,2,1638,0.0684,0.9316,0.0049,0.0049
2,FakeSherbrooke,10,3,2457,0.0708,0.9291,0.0024,0.0025
2,FakeSherbrooke,10,4,3276,0.0656,0.9344,0.0052,0.0052
2,FakeSherbrooke,10,5,4095,0.0667,0.9333,0.001,0.0011
2,FakeSherbrooke,10,6,4914,0.067,0.933,0.0003,0.0003
2,FakeSherbrooke,10,7,5733,0.067,0.9329,0.0,0.0
2,FakeSherbrooke,10,8,6552,0.0676,0.9323,0.0006,0.0006
2,FakeSherbrooke,10,9,7371,0.0686,0.9313,0.001,0.001
2,FakeSherbrooke,10,10,8192,0.0685,0.9314,0.0002,0.0001
2,FakeSherbrooke,11,1,819,0.0781,0.9219,1.0,1.0
2,FakeSherbrooke,11,2,1638,0.0824,0.9176,0.0043,0.0043
2,FakeSherbrooke,11,3,2457,0.0786,0.9214,0.0039,0.0039
2,FakeSherbrooke,11,4,3276,0.0788,0.9212,0.0002,0.0002
2,FakeSherbrooke,11,5,4095,0.0764,0.9236,0.0023,0.0023
2,FakeSherbrooke,11,6,4914,0.0751,0.9249,0.0013,0.0013
2,FakeSherbrooke,11,7,5733,0.0734,0.9265,0.0017,0.0016
2,FakeSherbrooke,11,8,6552,0.0719,0.9281,0.0015,0.0016
2,FakeSherbrooke,11,9,7371,0.0739,0.926,0.0021,0.002
2,FakeSherbrooke,11,10,8192,0.0743,0.9256,0.0004,0.0004
2,FakeSherbrooke,12,1,819,0.0647,0.935,1.0,1.0
2,FakeSherbrooke,12,2,1638,0.0708,0.9291,0.0061,0.0059
2,FakeSherbrooke,12,3,2457,0.0672,0.9328,0.0037,0.0037
2,FakeSherbrooke,12,4,3276,0.0675,0.9324,0.0003,0.0003
2,FakeSherbrooke,12,5,4095,0.0669,0.933,0.0005,0.0006
2,FakeSherbrooke,12,6,4914,0.0686,0.9314,0.0017,0.0016
2,FakeSherbrooke,12,7,5733,0.0694,0.9306,0.0008,0.0008
2,FakeSherbrooke,12,8,6552,0.0688,0.9312,0.0006,0.0006
2,FakeSherbrooke,12,9,7371,0.0689,0.9311,0.0001,0.0001
2,FakeSherbrooke,12,10,8192,0.0687,0.9312,0.0002,0.0002
2,FakeSherbrooke,13,1,819,0.0635,0.9365,1.0,1.0
2,FakeSherbrooke,13,2,1638,0.0702,0.9298,0.0067,0.0067
2,FakeSherbrooke,13,3,2457,0.0729,0.9271,0.0026,0.0026
2,FakeSherbrooke,13,4,3276,0.0745,0.9255,0.0016,0.0016
2,FakeSherbrooke,13,5,4095,0.074,0.926,0.0005,0.0005
2,FakeSherbrooke,13,6,4914,0.0718,0.9282,0.0022,0.0022
2,FakeSherbrooke,13,7,5733,0.0705,0.9295,0.0014,0.0014
2,FakeSherbrooke,13,8,6552,0.0711,0.9289,0.0007,0.0007
2,FakeSherbrooke,13,9,7371,0.0707,0.9293,0.0004,0.0004
2,FakeSherbrooke,13,10,8192,0.0707,0.9293,0.0,0.0
2,FakeSherbrooke,14,1,819,0.0672,0.9321,1.0,1.0
2,FakeSherbrooke,14,2,1638,0.0629,0.937,0.0043,0.005
2,FakeSherbrooke,14,3,2457,0.0696,0.9303,0.0067,0.0067
2,FakeSherbrooke,14,4,3276,0.069,0.931,0.0006,0.0007
2,FakeSherbrooke,14,5,4095,0.0684,0.9315,0.0006,0.0006
2,FakeSherbrooke,14,6,4914,0.07,0.9299,0.0016,0.0016
2,FakeSherbrooke,14,7,5733,0.0708,0.9291,0.0008,0.0008
2,FakeSherbrooke,14,8,6552,0.0699,0.9301,0.0009,0.0009
2,FakeSherbrooke,14,9,7371,0.0695,0.9305,0.0004,0.0004
2,FakeSherbrooke,14,10,8192,0.0707,0.9292,0.0012,0.0012
2,FakeSherbrooke,15,1,819,0.0684,0.9314,1.0,1.0
2,FakeSherbrooke,15,2,1638,0.072,0.9279,0.0037,0.0035
2,FakeSherbrooke,15,3,2457,0.0716,0.9282,0.0004,0.0003
2,FakeSherbrooke,15,4,3276,0.0723,0.9276,0.0007,0.0006
2,FakeSherbrooke,15,5,4095,0.0713,0.9286,0.001,0.0011
2,FakeSherbrooke,15,6,4914,0.071,0.9288,0.0003,0.0002
2,FakeSherbrooke,15,7,5733,0.0706,0.9292,0.0004,0.0003
2,FakeSherbrooke,15,8,6552,0.0694,0.9305,0.0012,0.0013
2,FakeSherbrooke,15,9,7371,0.0704,0.9295,0.001,0.001
2,FakeSherbrooke,15,10,8192,0.0714,0.9285,0.001,0.001
2,FakeSherbrooke,16,1,819,0.0611,0.9385,1.0,1.0
2,FakeSherbrooke,16,2,1638,0.0629,0.9371,0.0018,0.0014
2,FakeSherbrooke,16,3,2457,0.0598,0.9401,0.0031,0.003
2,FakeSherbrooke,16,4,3276,0.0653,0.9347,0.0055,0.0055
