idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
2,FakeTorino,2,9,7371,0.2286,0.7714,0.0006,0.0006
2,FakeTorino,2,10,8192,0.2278,0.7722,0.0008,0.0008
2,FakeTorino,3,1,819,0.2454,0.7546,1.0,1.0
2,FakeTorino,3,2,1638,0.2479,0.7519,0.0024,0.0027
2,FakeTorino,3,3,2457,0.2426,0.7574,0.0053,0.0055
2,FakeTorino,3,4,3276,0.2399,0.7601,0.0026,0.0027
2,FakeTorino,3,5,4095,0.241,0.7589,0.0011,0.0011
2,FakeTorino,3,6,4914,0.2381,0.7617,0.0029,0.0028
2,FakeTorino,3,7,5733,0.2355,0.7644,0.0026,0.0027
2,FakeTorino,3,8,6552,0.2353,0.7645,0.0001,0.0001
2,FakeTorino,3,9,7371,0.2373,0.7626,0.0019,0.0019
2,FakeTorino,3,10,8192,0.2367,0.7632,0.0006,0.0006
2,FakeTorino,4,1,819,0.21,0.79,1.0,1.0
2,FakeTorino,4,2,1638,0.2186,0.7813,0.0085,0.0086
2,FakeTorino,4,3,2457,0.2247,0.7752,0.0061,0.0061
2,FakeTorino,4,4,3276,0.2277,0.7721,0.0031,0.0031
2,FakeTorino,4,5,4095,0.2261,0.7738,0.0016,0.0016
2,FakeTorino,4,6,4914,0.2245,0.7755,0.0017,0.0017
2,FakeTorino,4,7,5733,0.2269,0.773,0.0025,0.0025
2,FakeTorino,4,8,6552,0.2247,0.7753,0.0023,0.0023
2,FakeTorino,4,9,7371,0.226,0.7739,0.0014,0.0013
2,FakeTorino,4,10,8192,0.2267,0.7733,0.0007,0.0006
2,FakeTorino,5,1,819,0.2479,0.7519,1.0,1.0
2,FakeTorino,5,2,1638,0.235,0.7649,0.0128,0.0131
2,FakeTorino,5,3,2457,0.2389,0.7611,0.0039,0.0039
2,FakeTorino,5,4,3276,0.2372,0.7628,0.0017,0.0017
2,FakeTorino,5,5,4095,0.2376,0.7624,0.0004,0.0004
2,FakeTorino,5,6,4914,0.2422,0.7578,0.0046,0.0046
2,FakeTorino,5,7,5733,0.2432,0.7568,0.001,0.001
2,FakeTorino,5,8,6552,0.2408,0.7592,0.0023,0.0023
2,FakeTorino,5,9,7371,0.238,0.762,0.0029,0.0029
2,FakeTorino,5,10,8192,0.2354,0.7646,0.0026,0.0026
2,FakeTorino,6,1,819,0.2125,0.7868,1.0,1.0
2,FakeTorino,6,2,1638,0.2198,0.7802,0.0073,0.0067
2,FakeTorino,6,3,2457,0.2271,0.7728,0.0073,0.0073
2,FakeTorino,6,4,3276,0.2302,0.7698,0.0031,0.003
2,FakeTorino,6,5,4095,0.2283,0.7717,0.0018,0.0018
2,FakeTorino,6,6,4914,0.2312,0.7688,0.0028,0.0028
2,FakeTorino,6,7,5733,0.2325,0.7675,0.0013,0.0013
2,FakeTorino,6,8,6552,0.2358,0.7642,0.0033,0.0033
2,FakeTorino,6,9,7371,0.2355,0.7645,0.0003,0.0003
2,FakeTorino,6,10,8192,0.2346,0.7654,0.0009,0.0009
2,FakeTorino,7,1,819,0.21,0.7898,1.0,1.0
2,FakeTorino,7,2,1638,0.2088,0.7911,0.0012,0.0013
2,FakeTorino,7,3,2457,0.2129,0.7871,0.0041,0.004
2,FakeTorino,7,4,3276,0.2167,0.7832,0.0039,0.0039
2,FakeTorino,7,5,4095,0.2156,0.7844,0.0011,0.0011
2,FakeTorino,7,6,4914,0.2192,0.7808,0.0035,0.0036
2,FakeTorino,7,7,5733,0.2184,0.7816,0.0008,0.0008
2,FakeTorino,7,8,6552,0.2216,0.7783,0.0032,0.0033
2,FakeTorino,7,9,7371,0.2251,0.7749,0.0035,0.0034
2,FakeTorino,7,10,8192,0.2283,0.7717,0.0032,0.0032
2,FakeTorino,8,1,819,0.2418,0.7582,1.0,1.0
2,FakeTorino,8,2,1638,0.2344,0.7655,0.0073,0.0073
2,FakeTorino,8,3,2457,0.23,0.77,0.0045,0.0045
2,FakeTorino,8,4,3276,0.2311,0.7689,0.0011,0.0011
2,FakeTorino,8,5,4095,0.2366,0.7634,0.0056,0.0056
2,FakeTorino,8,6,4914,0.2371,0.7629,0.0004,0.0005
2,FakeTorino,8,7,5733,0.2362,0.7638,0.0009,0.0009
2,FakeTorino,8,8,6552,0.236,0.764,0.0002,0.0002
2,FakeTorino,8,9,7371,0.2306,0.7693,0.0053,0.0053
2,FakeTorino,8,10,8192,0.2296,0.7703,0.001,0.001
2,FakeTorino,9,1,819,0.2149,0.7851,1.0,1.0
2,FakeTorino,9,2,1638,0.2234,0.7766,0.0085,0.0085
2,FakeTorino,9,3,2457,0.2304,0.7696,0.0069,0.0069
2,FakeTorino,9,4,3276,0.2283,0.7716,0.002,0.002
2,FakeTorino,9,5,4095,0.2317,0.7683,0.0034,0.0034
2,FakeTorino,9,6,4914,0.231,0.769,0.0008,0.0008
2,FakeTorino,9,7,5733,0.2311,0.7689,0.0001,0.0002
2,FakeTorino,9,8,6552,0.2326,0.7674,0.0015,0.0015
2,FakeTorino,9,9,7371,0.2339,0.7661,0.0013,0.0013
2,FakeTorino,9,10,8192,0.2356,0.7644,0.0017,0.0017
2,FakeTorino,10,1,819,0.2491,0.7509,1.0,1.0
2,FakeTorino,10,2,1638,0.2338,0.7661,0.0153,0.0153
2,FakeTorino,10,3,2457,0.232,0.7679,0.0018,0.0018
2,FakeTorino,10,4,3276,0.2234,0.7765,0.0085,0.0086
2,FakeTorino,10,5,4095,0.2308,0.7692,0.0073,0.0074
2,FakeTorino,10,6,4914,0.2283,0.7715,0.0024,0.0024
2,FakeTorino,10,7,5733,0.2334,0.7665,0.0051,0.0051
2,FakeTorino,10,8,6552,0.2324,0.7675,0.0009,0.001
2,FakeTorino,10,9,7371,0.2333,0.7666,0.0009,0.0009
2,FakeTorino,10,10,8192,0.2333,0.7666,0.0001,0.0
2,FakeTorino,11,1,819,0.2308,0.7692,1.0,1.0
2,FakeTorino,11,2,1638,0.2332,0.7666,0.0024,0.0026
