idx,backend,seed,checkpoint,shots,tvd,hf,d_tvd,d_hf
1,FakeManilaV2,39,4,9828,0.0599,0.94,0.001,0.001
1,FakeManilaV2,39,5,12285,0.0611,0.9388,0.0012,0.0012
1,FakeManilaV2,39,6,14742,0.0625,0.9375,0.0013,0.0013
1,FakeManilaV2,39,7,17199,0.0626,0.9374,0.0001,0.0001
1,FakeManilaV2,39,8,19656,0.0624,0.9376,0.0001,0.0001
1,FakeManilaV2,39,9,22113,0.0621,0.9379,0.0003,0.0003
1,FakeManilaV2,39,10,24576,0.0618,0.9382,0.0003,0.0003
1,FakeManilaV2,40,1,2457,0.0615,0.9384,1.0,1.0
1,FakeManilaV2,40,2,4914,0.0651,0.9346,0.0037,0.0038
1,FakeManilaV2,40,3,7371,0.0615,0.9383,0.0037,0.0037
1,FakeManilaV2,40,4,9828,0.0612,0.9388,0.0003,0.0005
1,FakeManilaV2,40,5,12285,0.0602,0.9397,0.0009,0.0009
1,FakeManilaV2,40,6,14742,0.0597,0.9403,0.0005,0.0006
1,FakeManilaV2,40,7,17199,0.0582,0.9418,0.0015,0.0015
1,FakeManilaV2,40,8,19656,0.059,0.9409,0.0008,0.0008
1,FakeManilaV2,40,9,22113,0.0593,0.9407,0.0003,0.0003
1,FakeManilaV2,40,10,24576,0.0608,0.9392,0.0015,0.0015
1,FakeManilaV2,41,1,2457,0.0639,0.936,1.0,1.0
1,FakeManilaV2,41,2,4914,0.0617,0.9383,0.0022,0.0023
1,FakeManilaV2,41,3,7371,0.0597,0.9403,0.002,0.002
1,FakeManilaV2,41,4,9828,0.0597,0.9402,0.0,0.0001
1,FakeManilaV2,41,5,12285,0.0606,0.9394,0.0008,0.0008
1,FakeManilaV2,41,6,14742,0.0605,0.9395,0.0001,0.0001
1,FakeManilaV2,41,7,17199,0.061,0.939,0.0005,0.0005
1,FakeManilaV2,41,8,19656,0.0614,0.9386,0.0004,0.0004
1,FakeManilaV2,41,9,22113,0.0616,0.9384,0.0002,0.0002
1,FakeManilaV2,41,10,24576,0.0617,0.9383,0.0001,0.0001
1,FakeManilaV2,42,1,2457,0.0537,0.9461,1.0,1.0
1,FakeManilaV2,42,2,4914,0.0572,0.9428,0.0035,0.0034
1,FakeManilaV2,42,3,7371,0.0589,0.9411,0.0017,0.0017
1,FakeManilaV2,42,4,9828,0.0611,0.9389,0.0022,0.0022
1,FakeManilaV2,42,5,12285,0.0619,0.9381,0.0008,0.0008
