run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note
c3_14q_re1-c3-1-r-1-1789951498,2026-09-20T17:44:58,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,-1,ok,,1,24576,2,2,8.58,210.9604,964723414229570,964723629070689,214.841119,416,65792,786432,883,44389,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-1-r0-1789951498,2026-09-20T17:44:58,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,0,ok,,1,24576,2,2,8.58,210.9604,964723701731616,964723916565025,214.833409,416,65792,786432,516,42329,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-1-r1-1789951498,2026-09-20T17:44:58,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,1,ok,,1,24576,2,2,8.58,210.9604,964723988427983,964724203259402,214.831419,416,65792,786432,544,41966,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-1-r2-1789951499,2026-09-20T17:44:59,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,2,ok,,1,24576,2,2,8.58,210.9604,964724277073500,964724491911409,214.837909,416,65792,786432,350,43259,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-1-r3-1789951499,2026-09-20T17:44:59,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,3,ok,,1,24576,2,2,8.58,210.9604,964724564687387,964724779516745,214.829358,416,65792,786432,713,44274,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-1-r4-1789951499,2026-09-20T17:44:59,c3,build_13b440c3_20260918192735,0.001,7de69de,single,1,4,ok,,1,24576,2,2,8.58,210.9604,964724852994790,964725067825819,214.831029,416,65792,786432,733,42997,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-2-r-1-1789951500,2026-09-20T17:45:00,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,-1,ok,,1,8192,2,3,11.71,95.9611,964725180079242,964725277364855,97.285613,624,98560,393216,348,21210,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-2-r0-1789951500,2026-09-20T17:45:00,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,0,ok,,1,8192,2,3,11.71,95.9611,964725382770459,964725480060162,97.289703,624,98560,393216,336,21630,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-2-r1-1789951500,2026-09-20T17:45:00,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,1,ok,,1,8192,2,3,11.71,95.9611,964725585508527,964725682802370,97.293843,624,98560,393216,673,22152,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-2-r2-1789951500,2026-09-20T17:45:00,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,2,ok,,1,8192,2,3,11.71,95.9611,964725792016162,964725889307865,97.291703,624,98560,393216,351,21356,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-2-r3-1789951500,2026-09-20T17:45:00,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,3,ok,,1,8192,2,3,11.71,95.9611,964725995499637,964726092786600,97.286963,624,98560,393216,690,21548,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-2-r4-1789951501,2026-09-20T17:45:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,2,4,ok,,1,8192,2,3,11.71,95.9611,964726199308086,964726296590789,97.282703,624,98560,393216,585,21623,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-3-r-1-1789951501,2026-09-20T17:45:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,-1,ok,,1,4000,2,2,8.58,34.3360,964726370388997,964726405392167,35.00317,448,65792,128000,384,7275,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-3-r0-1789951501,2026-09-20T17:45:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,0,ok,,1,4000,2,2,8.58,34.3360,964726475699580,964726510695310,34.99573,448,65792,128000,542,7249,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-3-r1-1789951501,2026-09-20T17:45:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,1,ok,,1,4000,2,2,8.58,34.3360,964726580943782,964726615943983,35.000201,448,65792,128000,48,7002,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-3-r2-1789951501,2026-09-20T17:45:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,2,ok,,1,4000,2,2,8.58,34.3360,964726688504668,964726723514358,35.00969,448,65792,128000,63,7016,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-3-r3-1789951501,2026-09-20T17:45:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,3,ok,,1,4000,2,2,8.58,34.3360,964726796205925,964726831200625,34.9947,448,65792,128000,387,7328,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-3-r4-1789951501,2026-09-20T17:45:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,3,4,ok,,1,4000,2,2,8.58,34.3360,964726904599230,964726939602250,35.00302,448,65792,128000,52,6999,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-4-r-1-1789951501,2026-09-20T17:45:01,c3,build_13b440c3_20260918192735,0.001,7de69de,single,4,-1,ok,,1,1000,2,2,8.94,8.9400,964727016321067,964727025457498,9.136431,512,65792,32000,64,1859,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-4-r0-1789951502,2026-09-20T17:45:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,4,0,ok,,1,1000,2,2,8.94,8.9400,964727099305737,964727108436718,9.130981,512,65792,32000,41,1818,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-4-r1-1789951502,2026-09-20T17:45:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,4,1,ok,,1,1000,2,2,8.94,8.9400,964727181700871,964727190834502,9.133631,512,65792,32000,39,1823,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-4-r2-1789951502,2026-09-20T17:45:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,4,2,ok,,1,1000,2,2,8.94,8.9400,964727263774112,964727272908803,9.134691,512,65792,32000,47,1922,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-4-r3-1789951502,2026-09-20T17:45:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,4,3,ok,,1,1000,2,2,8.94,8.9400,964727347533050,964727356668651,9.135601,512,65792,32000,56,1955,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-4-r4-1789951502,2026-09-20T17:45:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,4,4,ok,,1,1000,2,2,8.94,8.9400,964727429890003,964727439027745,9.137742,512,65792,32000,39,1909,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-5-r-1-1789951502,2026-09-20T17:45:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,5,-1,ok,,1,1000,2,3,14.50,14.4960,964727550079455,964727564782472,14.703017,768,98560,48000,38,2812,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-5-r0-1789951502,2026-09-20T17:45:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,5,0,ok,,1,1000,2,3,14.50,14.4960,964727697831143,964727712528650,14.697507,768,98560,48000,35,2745,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-5-r1-1789951502,2026-09-20T17:45:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,5,1,ok,,1,1000,2,3,14.50,14.4960,964727844619391,964727859328678,14.709287,768,98560,48000,36,2783,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-5-r2-1789951502,2026-09-20T17:45:02,c3,build_13b440c3_20260918192735,0.001,7de69de,single,5,2,ok,,1,1000,2,3,14.50,14.4960,964727993127897,964728007834184,14.706287,768,98560,48000,46,2720,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-5-r3-1789951503,2026-09-20T17:45:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,5,3,ok,,1,1000,2,3,14.50,14.4960,964728141760183,964728156462710,14.702527,768,98560,48000,41,2713,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-5-r4-1789951503,2026-09-20T17:45:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,5,4,ok,,1,1000,2,3,14.50,14.4960,964728290745663,964728305448220,14.702557,768,98560,48000,36,2625,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-6-r-1-1789951503,2026-09-20T17:45:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,6,-1,ok,,1,1024,2,3,12.06,12.3515,964728441906055,964728454466821,12.560766,784,98560,40960,41,2295,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-6-r0-1789951503,2026-09-20T17:45:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,6,0,ok,,1,1024,2,3,12.06,12.3515,964728588997816,964728601560892,12.563076,784,98560,40960,40,2307,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-6-r1-1789951503,2026-09-20T17:45:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,6,1,ok,,1,1024,2,3,12.06,12.3515,964728736217869,964728748782034,12.564165,784,98560,40960,37,2341,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-6-r2-1789951503,2026-09-20T17:45:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,6,2,ok,,1,1024,2,3,12.06,12.3515,964728883727464,964728896293050,12.565586,784,98560,40960,38,2302,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-6-r3-1789951503,2026-09-20T17:45:03,c3,build_13b440c3_20260918192735,0.001,7de69de,single,6,3,ok,,1,1024,2,3,12.06,12.3515,964729030359530,964729042920856,12.561326,784,98560,40960,48,2332,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-6-r4-1789951504,2026-09-20T17:45:04,c3,build_13b440c3_20260918192735,0.001,7de69de,single,6,4,ok,,1,1024,2,3,12.06,12.3515,964729179307260,964729191868986,12.561726,784,98560,40960,50,2313,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-7-r-1-1789951504,2026-09-20T17:45:04,c3,build_13b440c3_20260918192735,0.001,7de69de,single,7,-1,ok,,1,8192,2,4,14.84,121.6020,964729364153839,964729487103649,122.94981,832,131328,524288,345,28458,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-7-r0-1789951504,2026-09-20T17:45:04,c3,build_13b440c3_20260918192735,0.001,7de69de,single,7,0,ok,,1,8192,2,4,14.84,121.6020,964729625829876,964729748766216,122.93634,832,131328,524288,679,28249,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-7-r1-1789951504,2026-09-20T17:45:04,c3,build_13b440c3_20260918192735,0.001,7de69de,single,7,1,ok,,1,8192,2,4,14.84,121.6020,964729888207360,964730011143410,122.93605,832,131328,524288,996,30379,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-7-r2-1789951505,2026-09-20T17:45:05,c3,build_13b440c3_20260918192735,0.001,7de69de,single,7,2,ok,,1,8192,2,4,14.84,121.6020,964730150442063,964730273377803,122.93574,832,131328,524288,330,28073,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-7-r3-1789951505,2026-09-20T17:45:05,c3,build_13b440c3_20260918192735,0.001,7de69de,single,7,3,ok,,1,8192,2,4,14.84,121.6020,964730412195991,964730535136841,122.94085,832,131328,524288,690,29752,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-7-r4-1789951505,2026-09-20T17:45:05,c3,build_13b440c3_20260918192735,0.001,7de69de,single,7,4,ok,,1,8192,2,4,14.84,121.6020,964730674823138,964730797760807,122.937669,832,131328,524288,696,28454,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-8-r-1-1789951505,2026-09-20T17:45:05,c3,build_13b440c3_20260918192735,0.001,7de69de,single,8,-1,ok,,1,1024,2,5,17.97,18.4054,964730976742647,964730995390414,18.647767,1040,164096,81920,39,4724,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-8-r0-1789951506,2026-09-20T17:45:06,c3,build_13b440c3_20260918192735,0.001,7de69de,single,8,0,ok,,1,1024,2,5,17.97,18.4054,964731190604806,964731209235383,18.630577,1040,164096,81920,48,4695,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-8-r1-1789951506,2026-09-20T17:45:06,c3,build_13b440c3_20260918192735,0.001,7de69de,single,8,1,ok,,1,1024,2,5,17.97,18.4054,964731403957190,964731422593577,18.636387,1040,164096,81920,310,5112,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-8-r2-1789951506,2026-09-20T17:45:06,c3,build_13b440c3_20260918192735,0.001,7de69de,single,8,2,ok,,1,1024,2,5,17.97,18.4054,964731615862000,964731634492176,18.630176,1040,164096,81920,49,4681,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-8-r3-1789951506,2026-09-20T17:45:06,c3,build_13b440c3_20260918192735,0.001,7de69de,single,8,3,ok,,1,1024,2,5,17.97,18.4054,964731829999241,964731848631818,18.632577,1040,164096,81920,389,5056,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-8-r4-1789951506,2026-09-20T17:45:06,c3,build_13b440c3_20260918192735,0.001,7de69de,single,8,4,ok,,1,1024,2,5,17.97,18.4054,964732043571797,964732062201774,18.629977,1040,164096,81920,51,4739,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-9-r-1-1789951507,2026-09-20T17:45:07,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,-1,ok,,1,128,2,6,21.10,2.7013,964732296799460,964732299603158,2.803698,1248,196864,12288,36,746,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-9-r0-1789951507,2026-09-20T17:45:07,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,0,ok,,1,128,2,6,21.10,2.7013,964732544966832,964732547764690,2.797858,1248,196864,12288,48,747,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-9-r1-1789951507,2026-09-20T17:45:07,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,1,ok,,1,128,2,6,21.10,2.7013,964732793883062,964732796681460,2.798398,1248,196864,12288,82,803,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-9-r2-1789951507,2026-09-20T17:45:07,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,2,ok,,1,128,2,6,21.10,2.7013,964733084682540,964733087483378,2.800838,1248,196864,12288,44,750,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-9-r3-1789951508,2026-09-20T17:45:08,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,3,ok,,1,128,2,6,21.10,2.7013,964733372487989,964733375287407,2.799418,1248,196864,12288,42,709,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-9-r4-1789951508,2026-09-20T17:45:08,c3,build_13b440c3_20260918192735,0.001,7de69de,single,9,4,ok,,1,128,2,6,21.10,2.7013,964733659764672,964733662562060,2.797388,1248,196864,12288,47,780,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-10-r-1-1789951508,2026-09-20T17:45:08,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,-1,ok,,1,32,2,8,27.36,0.8756,964733985610591,964733986590751,0.98016,1664,262400,4096,45,272,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-10-r0-1789951509,2026-09-20T17:45:09,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,0,ok,,1,32,2,8,27.36,0.8756,964734300391589,964734301366189,0.9746,1664,262400,4096,39,264,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-10-r1-1789951509,2026-09-20T17:45:09,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,1,ok,,1,32,2,8,27.36,0.8756,964734614609502,964734615591001,0.981499,1664,262400,4096,37,262,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-10-r2-1789951509,2026-09-20T17:45:09,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,2,ok,,1,32,2,8,27.36,0.8756,964734924602162,964734925580412,0.97825,1664,262400,4096,36,239,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-10-r3-1789951509,2026-09-20T17:45:09,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,3,ok,,1,32,2,8,27.36,0.8756,964735229838305,964735230820085,0.98178,1664,262400,4096,45,253,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-10-r4-1789951510,2026-09-20T17:45:10,c3,build_13b440c3_20260918192735,0.001,7de69de,single,10,4,ok,,1,32,2,8,27.36,0.8756,964735542966237,964735543940866,0.974629,1664,262400,4096,52,276,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-11-r-1-1789951510,2026-09-20T17:45:10,c3,build_13b440c3_20260918192735,0.001,7de69de,single,11,-1,ok,,1,1024,2,5,18.92,19.3761,964735763426572,964735783032788,19.606216,1392,164096,73728,55,4221,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-11-r0-1789951510,2026-09-20T17:45:10,c3,build_13b440c3_20260918192735,0.001,7de69de,single,11,0,ok,,1,1024,2,5,18.92,19.3761,964735979819036,964735999428512,19.609476,1392,164096,73728,47,4173,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-11-r1-1789951511,2026-09-20T17:45:11,c3,build_13b440c3_20260918192735,0.001,7de69de,single,11,1,ok,,1,1024,2,5,18.92,19.3761,964736194126359,964736213728165,19.601806,1392,164096,73728,45,3971,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-11-r2-1789951511,2026-09-20T17:45:11,c3,build_13b440c3_20260918192735,0.001,7de69de,single,11,2,ok,,1,1024,2,5,18.92,19.3761,964736405965258,964736425570504,19.605246,1392,164096,73728,36,4026,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-11-r3-1789951511,2026-09-20T17:45:11,c3,build_13b440c3_20260918192735,0.001,7de69de,single,11,3,ok,,1,1024,2,5,18.92,19.3761,964736617893358,964736637498224,19.604866,1392,164096,73728,40,4140,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-11-r4-1789951511,2026-09-20T17:45:11,c3,build_13b440c3_20260918192735,0.001,7de69de,single,11,4,ok,,1,1024,2,5,18.92,19.3761,964736831871818,964736851479044,19.607226,1392,164096,73728,40,4120,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-12-r-1-1789951511,2026-09-20T17:45:11,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,-1,ok,,1,10000,2,1,5.43,54.3000,964736912853638,964736968741917,55.888279,192,33024,160000,46,8534,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-12-r0-1789951511,2026-09-20T17:45:11,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,0,ok,,1,10000,2,1,5.43,54.3000,964737005117150,964737061006799,55.889649,192,33024,160000,367,8826,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-12-r1-1789951512,2026-09-20T17:45:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,1,ok,,1,10000,2,1,5.43,54.3000,964737096540635,964737152427764,55.887129,192,33024,160000,39,8507,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-12-r2-1789951512,2026-09-20T17:45:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,2,ok,,1,10000,2,1,5.43,54.3000,964737188285302,964737244382624,56.097322,192,33024,160000,358,8832,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-12-r3-1789951512,2026-09-20T17:45:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,3,ok,,1,10000,2,1,5.43,54.3000,964737282370733,964737338262302,55.891569,192,33024,160000,48,8518,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-12-r4-1789951512,2026-09-20T17:45:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,12,4,ok,,1,10000,2,1,5.43,54.3000,964737373895369,964737429781108,55.885739,192,33024,160000,422,8942,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-13-r-1-1789951512,2026-09-20T17:45:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,13,-1,ok,,1,500,2,4,26.47,13.2360,964737583221032,964737596595976,13.374944,3008,131328,32000,36,1796,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-13-r0-1789951512,2026-09-20T17:45:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,13,0,ok,,1,500,2,4,26.47,13.2360,964737764750128,964737778126342,13.376214,3008,131328,32000,40,1782,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-13-r1-1789951512,2026-09-20T17:45:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,13,1,ok,,1,500,2,4,26.47,13.2360,964737948104912,964737961479666,13.374754,3008,131328,32000,44,1789,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-13-r2-1789951512,2026-09-20T17:45:12,c3,build_13b440c3_20260918192735,0.001,7de69de,single,13,2,ok,,1,500,2,4,26.47,13.2360,964738129109062,964738142479586,13.370524,3008,131328,32000,50,1807,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-13-r3-1789951513,2026-09-20T17:45:13,c3,build_13b440c3_20260918192735,0.001,7de69de,single,13,3,ok,,1,500,2,4,26.47,13.2360,964738308744259,964738322122353,13.378094,3008,131328,32000,41,1808,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-13-r4-1789951513,2026-09-20T17:45:13,c3,build_13b440c3_20260918192735,0.001,7de69de,single,13,4,ok,,1,500,2,4,26.47,13.2360,964738489503167,964738502873640,13.370473,3008,131328,32000,50,1822,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-19-r-1-1789951513,2026-09-20T17:45:13,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,-1,ok,,1,4096,2,14,46.42,190.1199,964739025612719,964739216534788,190.922069,3968,458752,917504,651,51227,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-19-r0-1789951514,2026-09-20T17:45:14,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,0,ok,,1,4096,2,14,46.42,190.1199,964739688249456,964739879164095,190.914639,3968,458752,917504,623,50091,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-19-r1-1789951514,2026-09-20T17:45:14,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,1,ok,,1,4096,2,14,46.42,190.1199,964740346952544,964740537864933,190.912389,3968,458752,917504,315,49795,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-19-r2-1789951515,2026-09-20T17:45:15,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,2,ok,,1,4096,2,14,46.42,190.1199,964741010453490,964741201375360,190.92187,3968,458752,917504,314,50046,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-19-r3-1789951516,2026-09-20T17:45:16,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,3,ok,,1,4096,2,14,46.42,190.1199,964741673012227,964741863932036,190.919809,3968,458752,917504,515,49611,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-19-r4-1789951516,2026-09-20T17:45:16,c3,build_13b440c3_20260918192735,0.001,7de69de,single,19,4,ok,,1,4096,2,14,46.42,190.1199,964742333717095,964742524643154,190.926059,3968,458752,917504,473,49555,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-20-r-1-1789951517,2026-09-20T17:45:17,c3,build_13b440c3_20260918192735,0.001,7de69de,single,20,-1,ok,,1,1000,2,5,17.66,17.6580,964742689606364,964742707493153,17.886789,1008,164096,56000,36,3126,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-20-r0-1789951517,2026-09-20T17:45:17,c3,build_13b440c3_20260918192735,0.001,7de69de,single,20,0,ok,,1,1000,2,5,17.66,17.6580,964742888295791,964742906181170,17.885379,1008,164096,56000,36,3104,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-20-r1-1789951517,2026-09-20T17:45:17,c3,build_13b440c3_20260918192735,0.001,7de69de,single,20,1,ok,,1,1000,2,5,17.66,17.6580,964743085860557,964743103740126,17.879569,1008,164096,56000,39,3124,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-20-r2-1789951518,2026-09-20T17:45:18,c3,build_13b440c3_20260918192735,0.001,7de69de,single,20,2,ok,,1,1000,2,5,17.66,17.6580,964743282570045,964743300458044,17.887999,1008,164096,56000,54,3084,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-20-r3-1789951518,2026-09-20T17:45:18,c3,build_13b440c3_20260918192735,0.001,7de69de,single,20,3,ok,,1,1000,2,5,17.66,17.6580,964743481616696,964743499515795,17.899099,1008,164096,56000,46,3039,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-20-r4-1789951518,2026-09-20T17:45:18,c3,build_13b440c3_20260918192735,0.001,7de69de,single,20,4,ok,,1,1000,2,5,17.66,17.6580,964743678591466,964743696470514,17.879048,1008,164096,56000,64,3090,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-21-r-1-1789951518,2026-09-20T17:45:18,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,-1,ok,,1,10000,2,12,43.24,432.4000,964744143832939,964744577930770,434.097831,3392,393472,1920000,667,104162,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-21-r0-1789951519,2026-09-20T17:45:19,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,0,ok,,1,10000,2,12,43.24,432.4000,964744984946851,964745419042603,434.095752,3392,393472,1920000,944,104747,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-21-r1-1789951520,2026-09-20T17:45:20,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,1,ok,,1,10000,2,12,43.24,432.4000,964745826038193,964746260137465,434.099272,3392,393472,1920000,661,104644,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-21-r2-1789951521,2026-09-20T17:45:21,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,2,ok,,1,10000,2,12,43.24,432.4000,964746667735612,964747101842023,434.106411,3392,393472,1920000,659,106146,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-21-r3-1789951522,2026-09-20T17:45:22,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,3,ok,,1,10000,2,12,43.24,432.4000,964747506372539,964747940466641,434.094102,3392,393472,1920000,452,102878,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-21-r4-1789951522,2026-09-20T17:45:22,c3,build_13b440c3_20260918192735,0.001,7de69de,single,21,4,ok,,1,10000,2,12,43.24,432.4000,964748348121728,964748782217940,434.096212,3392,393472,1920000,666,105966,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-22-r-1-1789951523,2026-09-20T17:45:23,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,-1,ok,,1,400,2,14,50.12,20.0496,964749277236601,964749297503664,20.267063,4192,458752,89600,51,5079,1,c3_14q_re1,0,1,0,0,
c3_14q_re1-c3-22-r0-1789951524,2026-09-20T17:45:24,c3,build_13b440c3_20260918192735,0.001,7de69de,single,22,0,ok,,1,400,2,14,50.12,20.0496,964749786837868,964749807107650,20.269782,4192,458752,89600,301,5424,1,c3_14q_re1,0,1,0,0,
