run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,loop_n,interval_us,period_us,period_src,calib_n,cmd_bytes_max,n_units,n_segments,seg_dur_us
DRB_rb-c3-phys344_prefill16-r0-1789718413,2026-09-18T01:00:13,c3,build_c26942c0_20260917135215,,a83a733,phys,phys344_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,3769113315438642,3769114406379225,1090.940583,8368,33024,16384,87,1587,1,DRB_rb,1,1,0,0,,2048,500.000,531.8440,compile,,8368,,,
DRB_rb-c3-phys345_prefill16-r0-1789718415,2026-09-18T01:00:15,c3,build_c26942c0_20260917135215,,a83a733,phys,phys345_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,3769114647488629,3769115736226565,1088.737936,8368,33024,16384,64,1420,1,DRB_rb,1,1,0,0,,2048,500.000,531.8440,compile,,8368,,,
DRB_rb-c3-phys346_prefill16-r0-1789718416,2026-09-18T01:00:16,c3,build_c26942c0_20260917135215,,a83a733,phys,phys346_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,3769115935960860,3769117024701196,1088.740336,8368,33024,16384,57,1461,1,DRB_rb,1,1,0,0,,2048,500.000,531.8440,compile,,8368,,,
DRB_rb-c3-phys347_prefill16-r0-1789718417,2026-09-18T01:00:17,c3,build_c26942c0_20260917135215,,a83a733,phys,phys347_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,3769117225186437,3769118313933943,1088.747506,8368,33024,16384,74,1616,1,DRB_rb,1,1,0,0,,2048,500.000,531.8440,compile,,8368,,,
DRB_rb-c3-phys350_prefill16-r0-1789718436,2026-09-18T01:00:36,c3,build_c26942c0_20260917135215,,a83a733,phys,phys350_prefill16,0,ok,,1,1,2048,1,1126965.25,1126.9652,3769135577145789,3769136703632521,1126.486732,16560,33024,16384,73,1585,1,DRB_rb,1,1,0,0,,2048,500.000,550.2760,compile,,16560,,,
DRB_rb-c3-phys351_prefill16-r0-1789718437,2026-09-18T01:00:37,c3,build_c26942c0_20260917135215,,a83a733,phys,phys351_prefill16,0,ok,,1,1,2048,1,1126965.25,1126.9652,3769136964211732,3769138090707594,1126.495862,16560,33024,16384,440,1865,1,DRB_rb,1,1,0,0,,2048,500.000,550.2760,compile,,16560,,,
DRB_rb-c3-phys352_prefill16-r0-1789718438,2026-09-18T01:00:38,c3,build_c26942c0_20260917135215,,a83a733,phys,phys352_prefill16,0,ok,,1,1,2048,1,1126965.25,1126.9652,3769138357589161,3769139484085324,1126.496163,16560,33024,16384,86,1620,1,DRB_rb,1,1,0,0,,2048,500.000,550.2760,compile,,16560,,,
DRB_rb-c3-phys353_prefill16-r0-1789718440,2026-09-18T01:00:40,c3,build_c26942c0_20260917135215,,a83a733,phys,phys353_prefill16,0,ok,,1,1,2048,1,1126965.25,1126.9652,3769139740642454,3769140867146797,1126.504343,16560,33024,16384,62,1542,1,DRB_rb,1,1,0,0,,2048,500.000,550.2760,compile,,16560,,,
DRB_rb-c3-phys354_prefill16-r0-1789718441,2026-09-18T01:00:41,c3,build_c26942c0_20260917135215,,a83a733,phys,phys354_prefill16,0,ok,,1,1,2048,1,1126965.25,1126.9652,3769141136113980,3769142262605803,1126.491823,16560,33024,16384,73,1477,1,DRB_rb,1,1,0,0,,2048,500.000,550.2760,compile,,16560,,,
DRB_rb-c3-phys355_prefill16-r0-1789718443,2026-09-18T01:00:43,c3,build_c26942c0_20260917135215,,a83a733,phys,phys355_prefill16,0,ok,,1,1,2048,1,1126965.25,1126.9652,3769142563471385,3769143689965708,1126.494323,16560,33024,16384,66,1400,1,DRB_rb,1,1,0,0,,2048,500.000,550.2760,compile,,16560,,,
DRB_rb-c3-phys356_prefill16-r0-1789718444,2026-09-18T01:00:44,c3,build_c26942c0_20260917135215,,a83a733,phys,phys356_prefill16,0,ok,,1,1,2048,1,1126965.25,1126.9652,3769143963266874,3769145089757447,1126.490573,16560,33024,16384,68,1448,1,DRB_rb,1,1,0,0,,2048,500.000,550.2760,compile,,16560,,,
DRB_rb-c3-phys357_prefill16-r0-1789718445,2026-09-18T01:00:45,c3,build_c26942c0_20260917135215,,a83a733,phys,phys357_prefill16,0,ok,,1,1,2048,1,1126965.25,1126.9652,3769145275085674,3769146401582228,1126.496554,16560,33024,16384,75,1429,1,DRB_rb,1,1,0,0,,2048,500.000,550.2760,compile,,16560,,,
DRB_rb-c3-phys360_prefill16-r0-1789718464,2026-09-18T01:01:04,c3,build_c26942c0_20260917135215,,a83a733,phys,phys360_prefill16,0,ok,,1,2048,1,1,586.57,1201.2995,3769163639634447,3769164841636028,1202.001581,128,134217984,16384,68,1605,1,DRB_rb,1,1,0,1,,2048,500.000,586.5720,compile-segments,,32768,4096,2,573.660;12.912
DRB_rb-c3-phys361_prefill16-r0-1789718465,2026-09-18T01:01:05,c3,build_c26942c0_20260917135215,,a83a733,phys,phys361_prefill16,0,ok,,1,2048,1,1,586.57,1201.2995,3769165236767537,3769166438762779,1201.995242,128,134217984,16384,76,1581,1,DRB_rb,1,1,0,1,,2048,500.000,586.5720,compile-segments,,32768,4096,2,573.660;12.912
DRB_rb-c3-phys362_prefill16-r0-1789718467,2026-09-18T01:01:07,c3,build_c26942c0_20260917135215,,a83a733,phys,phys362_prefill16,0,ok,,1,2048,1,1,586.57,1201.2995,3769166858470652,3769168060476684,1202.006032,128,134217984,16384,88,1657,1,DRB_rb,1,1,0,1,,2048,500.000,586.5720,compile-segments,,32768,4096,2,573.660;12.912
DRB_rb-c3-phys363_prefill16-r0-1789718468,2026-09-18T01:01:08,c3,build_c26942c0_20260917135215,,a83a733,phys,phys363_prefill16,0,ok,,1,2048,1,1,586.57,1201.2995,3769168459659943,3769169661661185,1202.001242,128,134217984,16384,66,1566,1,DRB_rb,1,1,0,1,,2048,500.000,586.5720,compile-segments,,32768,4096,2,573.660;12.912
DRB_rb-c3-phys364_prefill16-r0-1789718470,2026-09-18T01:01:10,c3,build_c26942c0_20260917135215,,a83a733,phys,phys364_prefill16,0,ok,,1,2048,1,1,586.57,1201.2995,3769170060288700,3769171262296943,1202.008243,128,134217984,16384,78,1626,1,DRB_rb,1,1,0,1,,2048,500.000,586.5720,compile-segments,,32768,4096,2,573.660;12.912
DRB_rb-c3-phys365_prefill16-r0-1789718472,2026-09-18T01:01:12,c3,build_c26942c0_20260917135215,,a83a733,phys,phys365_prefill16,0,ok,,1,2048,1,1,586.57,1201.2995,3769171616036892,3769172818051395,1202.014503,128,134217984,16384,324,2059,1,DRB_rb,1,1,0,1,,2048,500.000,586.5720,compile-segments,,32768,4096,2,573.660;12.912
DRB_rb-c3-phys366_prefill16-r0-1789718473,2026-09-18T01:01:13,c3,build_c26942c0_20260917135215,,a83a733,phys,phys366_prefill16,0,ok,,1,2048,1,1,586.57,1201.2995,3769173219315300,3769174421320063,1202.004763,128,134217984,16384,87,1748,1,DRB_rb,1,1,0,1,,2048,500.000,586.5720,compile-segments,,32768,4096,2,573.660;12.912
DRB_rb-c3-phys367_prefill16-r0-1789718475,2026-09-18T01:01:15,c3,build_c26942c0_20260917135215,,a83a733,phys,phys367_prefill16,0,ok,,1,2048,1,1,586.57,1201.2995,3769174789088017,3769175991094910,1202.006893,128,134217984,16384,72,1858,1,DRB_rb,1,1,0,1,,2048,500.000,586.5720,compile-segments,,32768,4096,2,573.660;12.912
DRB_rb-c3-phys370_prefill16-r0-1789718493,2026-09-18T01:01:33,c3,build_c26942c0_20260917135215,,a83a733,phys,phys370_prefill16,0,ok,,1,2048,1,1,660.30,1352.3026,3769193466413738,3769194819715547,1353.301809,160,201326848,16384,86,1770,1,DRB_rb,1,1,0,1,,2048,500.000,660.3040,compile-segments,,32768,6144,3,573.660;73.660;12.984
DRB_rb-c3-phys371_prefill16-r0-1789718495,2026-09-18T01:01:35,c3,build_c26942c0_20260917135215,,a83a733,phys,phys371_prefill16,0,ok,,1,2048,1,1,660.30,1352.3026,3769195516686199,3769196869992318,1353.306119,160,201326848,16384,93,1761,1,DRB_rb,1,1,0,1,,2048,500.000,660.3040,compile-segments,,32768,6144,3,573.660;73.660;12.984
DRB_rb-c3-phys372_prefill16-r0-1789718497,2026-09-18T01:01:37,c3,build_c26942c0_20260917135215,,a83a733,phys,phys372_prefill16,0,ok,,1,2048,1,1,660.30,1352.3026,3769197502560308,3769198855867137,1353.306829,160,201326848,16384,81,2021,1,DRB_rb,1,1,0,1,,2048,500.000,660.3040,compile-segments,,32768,6144,3,573.660;73.660;12.984
DRB_rb-c3-phys373_prefill16-r0-1789718499,2026-09-18T01:01:39,c3,build_c26942c0_20260917135215,,a83a733,phys,phys373_prefill16,0,ok,,1,2048,1,1,660.30,1352.3026,3769199513051961,3769200866348981,1353.29702,160,201326848,16384,80,1968,1,DRB_rb,1,1,0,1,,2048,500.000,660.3040,compile-segments,,32768,6144,3,573.660;73.660;12.984
DRB_rb-c3-phys374_prefill16-r0-1789718501,2026-09-18T01:01:41,c3,build_c26942c0_20260917135215,,a83a733,phys,phys374_prefill16,0,ok,,1,2048,1,1,660.30,1352.3026,3769201521415150,3769202874707550,1353.2924,160,201326848,16384,72,1765,1,DRB_rb,1,1,0,1,,2048,500.000,660.3040,compile-segments,,32768,6144,3,573.660;73.660;12.984
DRB_rb-c3-phys375_prefill16-r0-1789718503,2026-09-18T01:01:43,c3,build_c26942c0_20260917135215,,a83a733,phys,phys375_prefill16,0,ok,,1,2048,1,1,660.30,1352.3026,3769203536521819,3769204889813690,1353.291871,160,201326848,16384,65,1627,1,DRB_rb,1,1,0,1,,2048,500.000,660.3040,compile-segments,,32768,6144,3,573.660;73.660;12.984
DRB_rb-c3-phys376_prefill16-r0-1789718505,2026-09-18T01:01:45,c3,build_c26942c0_20260917135215,,a83a733,phys,phys376_prefill16,0,ok,,1,2048,1,1,660.30,1352.3026,3769205544139343,3769206897443694,1353.304351,160,201326848,16384,100,1677,1,DRB_rb,1,1,0,1,,2048,500.000,660.3040,compile-segments,,32768,6144,3,573.660;73.660;12.984
DRB_rb-c3-phys377_prefill16-r0-1789718507,2026-09-18T01:01:47,c3,build_c26942c0_20260917135215,,a83a733,phys,phys377_prefill16,0,ok,,1,2048,1,1,660.30,1352.3026,3769207556910685,3769208910205267,1353.294582,160,201326848,16384,558,2474,1,DRB_rb,1,1,0,1,,2048,500.000,660.3040,compile-segments,,32768,6144,3,573.660;73.660;12.984
DRB_rb-c3-phys380_prefill16-r0-1789718526,2026-09-18T01:02:06,c3,build_c26942c0_20260917135215,,a83a733,phys,phys380_prefill16,0,ok,,1,2048,1,1,880.13,1802.5021,3769227232147915,3769229036534381,1804.386466,32384,335544576,16384,96,2240,1,DRB_rb,1,1,0,1,,2048,500.000,880.1280,compile-segments,,32768,10240,5,573.660;73.660;73.660;73.660;85.488
DRB_rb-c3-phys381_prefill16-r0-1789718529,2026-09-18T01:02:09,c3,build_c26942c0_20260917135215,,a83a733,phys,phys381_prefill16,0,ok,,1,2048,1,1,880.13,1802.5021,3769230522519370,3769232326596153,1804.076783,32384,335544576,16384,796,3134,1,DRB_rb,1,1,0,1,,2048,500.000,880.1280,compile-segments,,32768,10240,5,573.660;73.660;73.660;73.660;85.488
DRB_rb-c3-phys382_prefill16-r0-1789718533,2026-09-18T01:02:13,c3,build_c26942c0_20260917135215,,a83a733,phys,phys382_prefill16,0,ok,,1,2048,1,1,880.13,1802.5021,3769233818599598,3769235622674322,1804.074724,32384,335544576,16384,544,2747,1,DRB_rb,1,1,0,1,,2048,500.000,880.1280,compile-segments,,32768,10240,5,573.660;73.660;73.660;73.660;85.488
DRB_rb-c3-phys383_prefill16-r0-1789718536,2026-09-18T01:02:16,c3,build_c26942c0_20260917135215,,a83a733,phys,phys383_prefill16,0,ok,,1,2048,1,1,880.13,1802.5021,3769237084605332,3769238888683887,1804.078555,32384,335544576,16384,85,2133,1,DRB_rb,1,1,0,1,,2048,500.000,880.1280,compile-segments,,32768,10240,5,573.660;73.660;73.660;73.660;85.488
DRB_rb-c3-phys384_prefill16-r0-1789718539,2026-09-18T01:02:19,c3,build_c26942c0_20260917135215,,a83a733,phys,phys384_prefill16,0,ok,,1,2048,1,1,880.13,1802.5021,3769240373012075,3769242177085401,1804.073326,32384,335544576,16384,718,2718,1,DRB_rb,1,1,0,1,,2048,500.000,880.1280,compile-segments,,32768,10240,5,573.660;73.660;73.660;73.660;85.488
DRB_rb-c3-phys385_prefill16-r0-1789718542,2026-09-18T01:02:22,c3,build_c26942c0_20260917135215,,a83a733,phys,phys385_prefill16,0,ok,,1,2048,1,1,880.13,1802.5021,3769243630054394,3769245434126720,1804.072326,32384,335544576,16384,80,2088,1,DRB_rb,1,1,0,1,,2048,500.000,880.1280,compile-segments,,32768,10240,5,573.660;73.660;73.660;73.660;85.488
DRB_rb-c3-phys386_prefill16-r0-1789718546,2026-09-18T01:02:26,c3,build_c26942c0_20260917135215,,a83a733,phys,phys386_prefill16,0,ok,,1,2048,1,1,880.13,1802.5021,3769246888126782,3769248692208839,1804.082057,32384,335544576,16384,94,2282,1,DRB_rb,1,1,0,1,,2048,500.000,880.1280,compile-segments,,32768,10240,5,573.660;73.660;73.660;73.660;85.488
DRB_rb-c3-phys387_prefill16-r0-1789718549,2026-09-18T01:02:29,c3,build_c26942c0_20260917135215,,a83a733,phys,phys387_prefill16,0,ok,,1,2048,1,1,880.13,1802.5021,3769250188791680,3769251992866418,1804.074738,32384,335544576,16384,94,2190,1,DRB_rb,1,1,0,1,,2048,500.000,880.1280,compile-segments,,32768,10240,5,573.660;73.660;73.660;73.660;85.488
DRA_p0a-rpc-phys102_prefill16-r0-1789718654,2026-09-18T01:04:14,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys102_prefill16,0,ok,,1,1,20000,1,10026800.00,10026.8000,1789718654540798524,1789718664710992796,10170.194272,128,,160000,,,,DRA_p0a,0,,,,,20000,500.000,501.3400,compile,,128,,,
DRA_p0a-rpc-phys103_prefill16-r0-1789718664,2026-09-18T01:04:24,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys103_prefill16,0,ok,,1,1,20000,1,10028240.00,10028.2400,1789718664734732535,1789718674901933475,10167.20094,160,,160000,,,,DRA_p0a,0,,,,,20000,500.000,501.4120,compile,,160,,,
DRA_rb-rpc-phys300_prefill16-r0-1789718675,2026-09-18T01:04:35,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys300_prefill16,0,ok,,1,1,2048,1,1053827.07,1053.8271,1789718675453439426,1789718676542753950,1089.314524,688,,16384,,,,DRA_rb,0,,,,,2048,500.000,514.5640,compile,,688,,,
DRA_rb-rpc-phys301_prefill16-r0-1789718676,2026-09-18T01:04:36,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys301_prefill16,0,ok,,1,1,2048,1,1053827.07,1053.8271,1789718676556155511,1789718677644995812,1088.840301,688,,16384,,,,DRA_rb,0,,,,,2048,500.000,514.5640,compile,,688,,,
DRA_rb-rpc-phys302_prefill16-r0-1789718677,2026-09-18T01:04:37,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys302_prefill16,0,ok,,1,1,2048,1,1053827.07,1053.8271,1789718677658342058,1789718678747114833,1088.772775,688,,16384,,,,DRA_rb,0,,,,,2048,500.000,514.5640,compile,,688,,,
DRA_rb-rpc-phys303_prefill16-r0-1789718678,2026-09-18T01:04:38,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys303_prefill16,0,ok,,1,1,2048,1,1053827.07,1053.8271,1789718678760315646,1789718679848394021,1088.078375,688,,16384,,,,DRA_rb,0,,,,,2048,500.000,514.5640,compile,,688,,,
DRA_rb-rpc-phys304_prefill16-r0-1789718679,2026-09-18T01:04:39,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys304_prefill16,0,ok,,1,1,2048,1,1053827.07,1053.8271,1789718679861486069,1789718680951258307,1089.772238,688,,16384,,,,DRA_rb,0,,,,,2048,500.000,514.5640,compile,,688,,,
DRA_rb-rpc-phys305_prefill16-r0-1789718680,2026-09-18T01:04:40,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys305_prefill16,0,ok,,1,1,2048,1,1053827.07,1053.8271,1789718680964530835,1789718682052839706,1088.308871,688,,16384,,,,DRA_rb,0,,,,,2048,500.000,514.5640,compile,,688,,,
DRA_rb-rpc-phys306_prefill16-r0-1789718682,2026-09-18T01:04:42,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys306_prefill16,0,ok,,1,1,2048,1,1053827.07,1053.8271,1789718682066278347,1789718683155921857,1089.64351,688,,16384,,,,DRA_rb,0,,,,,2048,500.000,514.5640,compile,,688,,,
DRA_rb-rpc-phys307_prefill16-r0-1789718683,2026-09-18T01:04:43,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys307_prefill16,0,ok,,1,1,2048,1,1053827.07,1053.8271,1789718683169107439,1789718684257674939,1088.5675,688,,16384,,,,DRA_rb,0,,,,,2048,500.000,514.5640,compile,,688,,,
DRA_rb-rpc-phys310_prefill16-r0-1789718684,2026-09-18T01:04:44,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys310_prefill16,0,ok,,1,1,2048,1,1056186.37,1056.1864,1789718684797322881,1789718685890276589,1092.953708,1200,,16384,,,,DRA_rb,0,,,,,2048,500.000,515.7160,compile,,1200,,,
DRA_rb-rpc-phys311_prefill16-r0-1789718685,2026-09-18T01:04:45,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys311_prefill16,0,ok,,1,1,2048,1,1056186.37,1056.1864,1789718685910917186,1789718687003364657,1092.447471,1200,,16384,,,,DRA_rb,0,,,,,2048,500.000,515.7160,compile,,1200,,,
DRA_rb-rpc-phys312_prefill16-r0-1789718687,2026-09-18T01:04:47,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys312_prefill16,0,ok,,1,1,2048,1,1056186.37,1056.1864,1789718687024222654,1789718688117369285,1093.146631,1200,,16384,,,,DRA_rb,0,,,,,2048,500.000,515.7160,compile,,1200,,,
DRA_rb-rpc-phys313_prefill16-r0-1789718688,2026-09-18T01:04:48,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys313_prefill16,0,ok,,1,1,2048,1,1056186.37,1056.1864,1789718688138035280,1789718689229106069,1091.070789,1200,,16384,,,,DRA_rb,0,,,,,2048,500.000,515.7160,compile,,1200,,,
DRA_rb-rpc-phys314_prefill16-r0-1789718689,2026-09-18T01:04:49,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys314_prefill16,0,ok,,1,1,2048,1,1056186.37,1056.1864,1789718689250100393,1789718690341174108,1091.073715,1200,,16384,,,,DRA_rb,0,,,,,2048,500.000,515.7160,compile,,1200,,,
DRA_rb-rpc-phys315_prefill16-r0-1789718690,2026-09-18T01:04:50,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys315_prefill16,0,ok,,1,1,2048,1,1056186.37,1056.1864,1789718690361745173,1789718691453886621,1092.141448,1200,,16384,,,,DRA_rb,0,,,,,2048,500.000,515.7160,compile,,1200,,,
DRA_rb-rpc-phys316_prefill16-r0-1789718691,2026-09-18T01:04:51,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys316_prefill16,0,ok,,1,1,2048,1,1056186.37,1056.1864,1789718691474573004,1789718692566642940,1092.069936,1200,,16384,,,,DRA_rb,0,,,,,2048,500.000,515.7160,compile,,1200,,,
DRA_rb-rpc-phys317_prefill16-r0-1789718692,2026-09-18T01:04:52,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys317_prefill16,0,ok,,1,1,2048,1,1056186.37,1056.1864,1789718692587463136,1789718693684615342,1097.152206,1200,,16384,,,,DRA_rb,0,,,,,2048,500.000,515.7160,compile,,1200,,,
DRA_rb-rpc-phys320_prefill16-r0-1789718694,2026-09-18T01:04:54,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys320_prefill16,0,ok,,1,1,2048,1,1060904.96,1060.9050,1789718694247323863,1789718695349522401,1102.198538,2224,,16384,,,,DRA_rb,0,,,,,2048,500.000,518.0200,compile,,2224,,,
DRA_rb-rpc-phys321_prefill16-r0-1789718695,2026-09-18T01:04:55,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys321_prefill16,0,ok,,1,1,2048,1,1060904.96,1060.9050,1789718695385000816,1789718696485678118,1100.677302,2224,,16384,,,,DRA_rb,0,,,,,2048,500.000,518.0200,compile,,2224,,,
DRA_rb-rpc-phys322_prefill16-r0-1789718696,2026-09-18T01:04:56,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys322_prefill16,0,ok,,1,1,2048,1,1060904.96,1060.9050,1789718696520987515,1789718697619727043,1098.739528,2224,,16384,,,,DRA_rb,0,,,,,2048,500.000,518.0200,compile,,2224,,,
DRA_rb-rpc-phys323_prefill16-r0-1789718697,2026-09-18T01:04:57,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys323_prefill16,0,ok,,1,1,2048,1,1060904.96,1060.9050,1789718697654971478,1789718698754851086,1099.879608,2224,,16384,,,,DRA_rb,0,,,,,2048,500.000,518.0200,compile,,2224,,,
DRA_rb-rpc-phys324_prefill16-r0-1789718698,2026-09-18T01:04:58,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys324_prefill16,0,ok,,1,1,2048,1,1060904.96,1060.9050,1789718698790036279,1789718699889750126,1099.713847,2224,,16384,,,,DRA_rb,0,,,,,2048,500.000,518.0200,compile,,2224,,,
DRA_rb-rpc-phys325_prefill16-r0-1789718699,2026-09-18T01:04:59,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys325_prefill16,0,ok,,1,1,2048,1,1060904.96,1060.9050,1789718699925062288,1789718701025644180,1100.581892,2224,,16384,,,,DRA_rb,0,,,,,2048,500.000,518.0200,compile,,2224,,,
DRA_rb-rpc-phys326_prefill16-r0-1789718701,2026-09-18T01:05:01,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys326_prefill16,0,ok,,1,1,2048,1,1060904.96,1060.9050,1789718701060905186,1789718702161795270,1100.890084,2224,,16384,,,,DRA_rb,0,,,,,2048,500.000,518.0200,compile,,2224,,,
DRA_rb-rpc-phys327_prefill16-r0-1789718702,2026-09-18T01:05:02,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys327_prefill16,0,ok,,1,1,2048,1,1060904.96,1060.9050,1789718702197226997,1789718703298283634,1101.056637,2224,,16384,,,,DRA_rb,0,,,,,2048,500.000,518.0200,compile,,2224,,,
DRA_rb-rpc-phys330_prefill16-r0-1789718703,2026-09-18T01:05:03,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys330_prefill16,0,ok,,1,1,2048,1,1070342.14,1070.3421,1789718703877245875,1789718704992853301,1115.607426,4272,,16384,,,,DRA_rb,0,,,,,2048,500.000,522.6280,compile,,4272,,,
DRA_rb-rpc-phys331_prefill16-r0-1789718704,2026-09-18T01:05:04,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys331_prefill16,0,ok,,1,1,2048,1,1070342.14,1070.3421,1789718705057497292,1789718706171472171,1113.974879,4272,,16384,,,,DRA_rb,0,,,,,2048,500.000,522.6280,compile,,4272,,,
DRA_rb-rpc-phys332_prefill16-r0-1789718706,2026-09-18T01:05:06,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys332_prefill16,0,ok,,1,1,2048,1,1070342.14,1070.3421,1789718706235800248,1789718707349533293,1113.733045,4272,,16384,,,,DRA_rb,0,,,,,2048,500.000,522.6280,compile,,4272,,,
DRA_rb-rpc-phys333_prefill16-r0-1789718707,2026-09-18T01:05:07,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys333_prefill16,0,ok,,1,1,2048,1,1070342.14,1070.3421,1789718707413881186,1789718708527092227,1113.211041,4272,,16384,,,,DRA_rb,0,,,,,2048,500.000,522.6280,compile,,4272,,,
DRA_rb-rpc-phys334_prefill16-r0-1789718708,2026-09-18T01:05:08,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys334_prefill16,0,ok,,1,1,2048,1,1070342.14,1070.3421,1789718708591357976,1789718709706069778,1114.711802,4272,,16384,,,,DRA_rb,0,,,,,2048,500.000,522.6280,compile,,4272,,,
DRA_rb-rpc-phys335_prefill16-r0-1789718709,2026-09-18T01:05:09,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys335_prefill16,0,ok,,1,1,2048,1,1070342.14,1070.3421,1789718709770930628,1789718710885047918,1114.11729,4272,,16384,,,,DRA_rb,0,,,,,2048,500.000,522.6280,compile,,4272,,,
DRA_rb-rpc-phys336_prefill16-r0-1789718710,2026-09-18T01:05:10,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys336_prefill16,0,ok,,1,1,2048,1,1070342.14,1070.3421,1789718710949599415,1789718712063441718,1113.842303,4272,,16384,,,,DRA_rb,0,,,,,2048,500.000,522.6280,compile,,4272,,,
DRA_rb-rpc-phys337_prefill16-r0-1789718712,2026-09-18T01:05:12,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys337_prefill16,0,ok,,1,1,2048,1,1070342.14,1070.3421,1789718712127897515,1789718713242790208,1114.892693,4272,,16384,,,,DRA_rb,0,,,,,2048,500.000,522.6280,compile,,4272,,,
DRA_rb-rpc-phys340_prefill16-r0-1789718713,2026-09-18T01:05:13,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys340_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,1789718713865286842,1789718715010091889,1144.805047,8368,,16384,,,,DRA_rb,0,,,,,2048,500.000,531.8440,compile,,8368,,,
DRA_rb-rpc-phys341_prefill16-r0-1789718715,2026-09-18T01:05:15,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys341_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,1789718715127862443,1789718716271811378,1143.948935,8368,,16384,,,,DRA_rb,0,,,,,2048,500.000,531.8440,compile,,8368,,,
DRA_rb-rpc-phys342_prefill16-r0-1789718716,2026-09-18T01:05:16,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys342_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,1789718716425702147,1789718717570261280,1144.559133,8368,,16384,,,,DRA_rb,0,,,,,2048,500.000,531.8440,compile,,8368,,,
DRA_rb-rpc-phys343_prefill16-r0-1789718717,2026-09-18T01:05:17,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys343_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,1789718717693636388,1789718718836577012,1142.940624,8368,,16384,,,,DRA_rb,0,,,,,2048,500.000,531.8440,compile,,8368,,,
DRA_rb-rpc-phys344_prefill16-r0-1789718718,2026-09-18T01:05:18,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys344_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,1789718718957018791,1789718720101795506,1144.776715,8368,,16384,,,,DRA_rb,0,,,,,2048,500.000,531.8440,compile,,8368,,,
DRA_rb-rpc-phys345_prefill16-r0-1789718720,2026-09-18T01:05:20,rpc,build_d974f2e3_20260916191921,,a83a733,phys,phys345_prefill16,0,ok,,1,1,2048,1,1089216.51,1089.2165,1789718720225409024,1789718721371288118,1145.879094,8368,,16384,,,,DRA_rb,0,,,,,2048,500.000,531.8440,compile,,8368,,,
