run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note,loop_n,interval_us,period_us,period_src,calib_n,cmd_bytes_max,n_units,n_segments,seg_dur_us
c3_14q_phys1-c3-phys4-r-1-1788334603,2026-09-02T00:36:43,c3,build_63329aaf_20260830175903,0.000,1b60263,phys,phys4,-1,ok,,1,1,8000,1,71456.00,71.4560,331626389592047,331626461126702,71.534655,160,33024,64000,860,4239,1,c3_14q_phys1,0,1,0,0,,8000,6.000,8.9320,compile,,160,,,
c3_14q_phys1-c3-phys4-r0-1788334603,2026-09-02T00:36:43,c3,build_63329aaf_20260830175903,0.000,1b60263,phys,phys4,0,ok,,1,1,8000,1,71456.00,71.4560,331626503218563,331626574761219,71.542656,160,33024,64000,26,2841,1,c3_14q_phys1,0,1,0,0,,8000,6.000,8.9320,compile,,160,,,
c3_14q_phys1-c3-phys4-r1-1788334603,2026-09-02T00:36:43,c3,build_63329aaf_20260830175903,0.000,1b60263,phys,phys4,1,ok,,1,1,8000,1,71456.00,71.4560,331626614854190,331626686381525,71.527335,160,33024,64000,37,2687,1,c3_14q_phys1,0,1,0,0,,8000,6.000,8.9320,compile,,160,,,
c3_14q_phys1-c3-phys4-r2-1788334604,2026-09-02T00:36:44,c3,build_63329aaf_20260830175903,0.000,1b60263,phys,phys4,2,ok,,1,1,8000,1,71456.00,71.4560,331626766420775,331626837949391,71.528616,160,33024,64000,37,2566,1,c3_14q_phys1,0,1,0,0,,8000,6.000,8.9320,compile,,160,,,
c3_14q_physcal1-c3-phys1_n101000-r-1-1788334604,2026-09-02T00:36:44,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n101000,-1,ok,,1,1,101000,1,10468448.00,10468.4480,331627288237384,331637756658075,10468.420691,160,33024,808000,920,46457,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=0,101000,100.000,103.6480,compile,101000,160,,,
c3_14q_physcal1-c3-phys1_n101000-r0-1788334615,2026-09-02T00:36:55,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n101000,0,ok,,1,1,101000,1,10468448.00,10468.4480,331637802070729,331648270487960,10468.417231,160,33024,808000,485,43659,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=0,101000,100.000,103.6480,compile,101000,160,,,
c3_14q_physcal1-c3-phys1_n51000-r-1-1788334626,2026-09-02T00:37:06,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n51000,-1,ok,,1,1,51000,1,5286048.00,5286.0480,331648753650342,331654039675481,5286.025139,160,33024,408000,685,24425,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=1,51000,100.000,103.6480,compile,51000,160,,,
c3_14q_physcal1-c3-phys1_n51000-r0-1788334631,2026-09-02T00:37:11,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n51000,0,ok,,1,1,51000,1,5286048.00,5286.0480,331654086373728,331659372457257,5286.083529,160,33024,408000,521,23520,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=1,51000,100.000,103.6480,compile,51000,160,,,
c3_14q_physcal1-c3-phys1_n1000-r-1-1788334637,2026-09-02T00:37:17,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n1000,-1,ok,,1,1,1000,1,103648.00,103.6480,331659850905522,331659954532648,103.627126,160,33024,8000,43,388,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=2,1000,100.000,103.6480,compile,1000,160,,,
c3_14q_physcal1-c3-phys1_n1000-r0-1788334637,2026-09-02T00:37:17,c3,build_63329aaf_20260830175903,0.000,1b60263,phys_cal,phys1_n1000,0,ok,,1,1,1000,1,103648.00,103.6480,331659997577439,331660101209805,103.632366,160,33024,8000,31,380,1,c3_14q_physcal1,0,1,0,0,calib block=0 seq=2,1000,100.000,103.6480,compile,1000,160,,,
