run_id,wall_time,mode,bitfile,wns_ns,software_commit,workload,workload_id,repeat,status,exclusion_reason,n_circuits,shots,rps,n_active_ch,per_shot_us,qpu_ms,t_start_ns,t_end_ns,elapsed_ms,cmd_bytes_logical,cmd_bytes_transferred,readout_bytes,send_block_us_max,send_block_us_total,seamless,tag,pool_tables,n_groups,cnr,cnr_wait_cycles,note
smoke-std-10-r-1-1788000276,2026-08-29T03:44:36,std,build_0071783e_20260807001242,,b3fa64a,single,10,-1,data_mismatch,[Errno 110] Connection timed out,1,32,1,8,27.36,0.8755,,,,512,,2048,,,,smoke,,,,,
smoke-std-10-r0-1788000410,2026-08-29T03:46:50,std,build_0071783e_20260807001242,,b3fa64a,single,10,0,data_mismatch,[Errno 110] Connection timed out,1,32,1,8,27.36,0.8755,,,,512,,2048,,,,smoke,,,,,
smoke-std-10-r0-1788000545,2026-08-29T03:49:05,std,build_0071783e_20260807001242,,b3fa64a,single,10,0,data_mismatch,[Errno 110] Connection timed out,1,32,1,8,27.36,0.8755,,,,512,,2048,,,,smoke,,,,,
smoke-std-4-r-1-1788000680,2026-08-29T03:51:20,std,build_0071783e_20260807001242,,b3fa64a,single,4,-1,data_mismatch,[Errno 110] Connection timed out,1,1000,1,2,8.94,8.9400,,,,128,,16000,,,,smoke,,,,,
smoke14-c3-10-r-1-1788004217,2026-08-29T04:50:17,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,-1,data_mismatch,"<Fault 1: ""<class 'TypeError'>:int() argument must be a string, a bytes-like object or a real number, not 'list'"">",1,32,1,8,27.36,0.8755,,,,512,,2048,,,,smoke14,,,,,
smoke14-c3-10-r0-1788004217,2026-08-29T04:50:17,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,0,data_mismatch,"<Fault 1: ""<class 'TypeError'>:int() argument must be a string, a bytes-like object or a real number, not 'list'"">",1,32,1,8,27.36,0.8755,,,,512,,2048,,,,smoke14,,,,,
smoke14-c3-10-r0-1788004218,2026-08-29T04:50:18,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,0,data_mismatch,"<Fault 1: ""<class 'TypeError'>:int() argument must be a string, a bytes-like object or a real number, not 'list'"">",1,32,1,8,27.36,0.8755,,,,512,,2048,,,,smoke14,,,,,
smoke14-c3-4-r-1-1788004218,2026-08-29T04:50:18,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,-1,data_mismatch,"<Fault 1: ""<class 'TypeError'>:int() argument must be a string, a bytes-like object or a real number, not 'list'"">",1,1000,1,2,8.94,8.9400,,,,128,,16000,,,,smoke14,,,,,
smoke14-c3-4-r0-1788004218,2026-08-29T04:50:18,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,0,data_mismatch,"<Fault 1: ""<class 'TypeError'>:int() argument must be a string, a bytes-like object or a real number, not 'list'"">",1,1000,1,2,8.94,8.9400,,,,128,,16000,,,,smoke14,,,,,
smoke14-c3-4-r0-1788004218,2026-08-29T04:50:18,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,0,data_mismatch,"<Fault 1: ""<class 'TypeError'>:int() argument must be a string, a bytes-like object or a real number, not 'list'"">",1,1000,1,2,8.94,8.9400,,,,128,,16000,,,,smoke14,,,,,
smoke14-c3-19-r-1-1788004218,2026-08-29T04:50:18,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,-1,data_mismatch,"<Fault 1: ""<class 'TypeError'>:int() argument must be a string, a bytes-like object or a real number, not 'list'"">",1,4096,1,14,46.42,190.1363,,,,896,,458752,,,,smoke14,,,,,
smoke14-c3-19-r0-1788004218,2026-08-29T04:50:18,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,0,data_mismatch,"<Fault 1: ""<class 'TypeError'>:int() argument must be a string, a bytes-like object or a real number, not 'list'"">",1,4096,1,14,46.42,190.1363,,,,896,,458752,,,,smoke14,,,,,
smoke14-c3-19-r0-1788004218,2026-08-29T04:50:18,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,0,data_mismatch,"<Fault 1: ""<class 'TypeError'>:int() argument must be a string, a bytes-like object or a real number, not 'list'"">",1,4096,1,14,46.42,190.1363,,,,896,,458752,,,,smoke14,,,,,
smoke14-c3-10-r-1-1788004238,2026-08-29T04:50:38,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,-1,ok,,1,32,1,8,27.36,0.8755,1261747047503,1261795009453,47.96195,512,262400,2048,31,64,1,smoke14,,,,,
smoke14-c3-10-r0-1788004238,2026-08-29T04:50:38,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,0,ok,,1,32,1,8,27.36,0.8755,1261898408747,1261946012203,47.603456,512,262400,2048,29,61,1,smoke14,,,,,
smoke14-c3-10-r1-1788004239,2026-08-29T04:50:39,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,1,ok,,1,32,1,8,27.36,0.8755,1262048850382,1262096034384,47.184002,512,262400,2048,29,83,1,smoke14,,,,,
smoke14-c3-4-r-1-1788004239,2026-08-29T04:50:39,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,-1,ok,,1,1000,1,2,8.94,8.9400,1262131225856,1262146682330,15.456474,128,65792,16000,35,597,1,smoke14,,,,,
smoke14-c3-4-r0-1788004239,2026-08-29T04:50:39,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,0,ok,,1,1000,1,2,8.94,8.9400,1262180182395,1262195196416,15.014021,128,65792,16000,36,552,1,smoke14,,,,,
smoke14-c3-4-r1-1788004239,2026-08-29T04:50:39,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,1,ok,,1,1000,1,2,8.94,8.9400,1262267997734,1262282996844,14.99911,128,65792,16000,33,690,1,smoke14,,,,,
smoke14-c3-19-r-1-1788004239,2026-08-29T04:50:39,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,-1,ok,,1,4096,1,14,46.42,190.1363,1262469001324,1262660793002,191.791678,896,458752,458752,99,17417,1,smoke14,,,,,
smoke14-c3-19-r0-1788004239,2026-08-29T04:50:39,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,0,ok,,1,4096,1,14,46.42,190.1363,1262880305428,1263072349958,192.04453,896,458752,458752,35,12536,1,smoke14,,,,,
smoke14-c3-19-r1-1788004240,2026-08-29T04:50:40,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,1,ok,,1,4096,1,14,46.42,190.1363,1263290638762,1263482685982,192.04722,896,458752,458752,45,12516,1,smoke14,,,,,
smoke14bd-c3-10-r-1-1788004339,2026-08-29T04:52:19,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,-1,ok,,1,32,1,8,27.36,0.8755,1362382809678,1362433766378,50.9567,512,262400,2048,29,67,1,smoke14bd,,,,,
smoke14bd-c3-10-r0-1788004339,2026-08-29T04:52:19,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,0,ok,,1,32,1,8,27.36,0.8755,1362537963820,1362583943140,45.97932,512,262400,2048,31,73,1,smoke14bd,,,,,
smoke14bd-c3-10-r1-1788004339,2026-08-29T04:52:19,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,1,ok,,1,32,1,8,27.36,0.8755,1362687847679,1362733535136,45.687457,512,262400,2048,30,73,1,smoke14bd,,,,,
smoke14bd-c3-4-r-1-1788004339,2026-08-29T04:52:19,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,-1,ok,,1,1000,1,2,8.94,8.9400,1362765379084,1362778199302,12.820218,128,65792,16000,27,574,1,smoke14bd,,,,,
smoke14bd-c3-4-r0-1788004339,2026-08-29T04:52:19,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,0,ok,,1,1000,1,2,8.94,8.9400,1362808638907,1362820943970,12.305063,128,65792,16000,33,604,1,smoke14bd,,,,,
smoke14bd-c3-4-r1-1788004339,2026-08-29T04:52:19,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,1,ok,,1,1000,1,2,8.94,8.9400,1362851047741,1362863319324,12.271583,128,65792,16000,24,598,1,smoke14bd,,,,,
smoke14bd-c3-19-r-1-1788004339,2026-08-29T04:52:19,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,-1,ok,,1,4096,1,14,46.42,190.1363,1363045350804,1363236480476,191.129672,896,458752,458752,111,12397,1,smoke14bd,,,,,
smoke14bd-c3-19-r0-1788004340,2026-08-29T04:52:20,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,0,ok,,1,4096,1,14,46.42,190.1363,1363419852520,1363611138343,191.285823,896,458752,458752,39,12159,1,smoke14bd,,,,,
smoke14bd-c3-19-r1-1788004340,2026-08-29T04:52:20,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,1,ok,,1,4096,1,14,46.42,190.1363,1363834822170,1364026231355,191.409185,896,458752,458752,106,11933,1,smoke14bd,,,,,
smoke14c-c3-10-r-1-1788004406,2026-08-29T04:53:26,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,-1,ok,,1,32,1,8,27.36,0.8755,1430022862934,1430062900114,40.03718,512,262400,2048,42,94,1,smoke14c,,,,,
smoke14c-c3-10-r0-1788004407,2026-08-29T04:53:27,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,0,ok,,1,32,1,8,27.36,0.8755,1430173300238,1430213000296,39.700058,512,262400,2048,28,76,1,smoke14c,,,,,
smoke14c-c3-10-r1-1788004407,2026-08-29T04:53:27,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,10,1,ok,,1,32,1,8,27.36,0.8755,1430323915145,1430363803354,39.888209,512,262400,2048,23,72,1,smoke14c,,,,,
smoke14c-c3-4-r-1-1788004407,2026-08-29T04:53:27,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,-1,ok,,1,1000,1,2,8.94,8.9400,1430402948905,1430412883385,9.93448,128,65792,16000,26,506,1,smoke14c,,,,,
smoke14c-c3-4-r0-1788004407,2026-08-29T04:53:27,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,0,ok,,1,1000,1,2,8.94,8.9400,1430449883035,1430459584602,9.701567,128,65792,16000,25,484,1,smoke14c,,,,,
smoke14c-c3-4-r1-1788004407,2026-08-29T04:53:27,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,4,1,ok,,1,1000,1,2,8.94,8.9400,1430496235278,1430505953846,9.718568,128,65792,16000,23,517,1,smoke14c,,,,,
smoke14c-c3-19-r-1-1788004407,2026-08-29T04:53:27,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,-1,ok,,1,4096,1,14,46.42,190.1363,1430693905015,1430885474761,191.569746,896,458752,458752,71,11650,1,smoke14c,,,,,
smoke14c-c3-19-r0-1788004407,2026-08-29T04:53:27,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,0,ok,,1,4096,1,14,46.42,190.1363,1431068789455,1431260033918,191.244463,896,458752,458752,30,11891,1,smoke14c,,,,,
smoke14c-c3-19-r1-1788004408,2026-08-29T04:53:28,c3,build_8c58a7da_20260829023533,-0.277,88b0cbb,single,19,1,ok,,1,4096,1,14,46.42,190.1363,1431443686934,1431634906397,191.219463,896,458752,458752,124,11953,1,smoke14c,,,,,
probe-c3-10-r-1-1788004469,2026-08-29T04:54:29,c3,build_8c58a7da_20260829023533,-0.277,b25e9d8,single,10,-1,ok,,1,32,1,8,27.36,0.8755,1492462805091,1492501929422,39.124331,512,262400,2048,31,81,1,probe,,,,,
probe-c3-4-r-1-1788004469,2026-08-29T04:54:29,c3,build_8c58a7da_20260829023533,-0.277,b25e9d8,single,4,-1,ok,,1,1000,1,2,8.94,8.9400,1492541118684,1492550932902,9.814218,128,65792,16000,29,586,1,probe,,,,,
smoke14d-c3-10-r-1-1788005004,2026-08-29T05:03:24,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,10,-1,ok,,1,32,1,8,27.36,0.8755,2027462450741,2027463627633,1.176892,512,262400,2048,30,77,1,smoke14d,,,,,
smoke14d-c3-10-r0-1788005004,2026-08-29T05:03:24,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,10,0,ok,,1,32,1,8,27.36,0.8755,2027614677554,2027616246010,1.568456,512,262400,2048,25,75,1,smoke14d,,,,,
smoke14d-c3-10-r1-1788005004,2026-08-29T05:03:24,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,10,1,ok,,1,32,1,8,27.36,0.8755,2027767078648,2027768432322,1.353674,512,262400,2048,27,69,1,smoke14d,,,,,
smoke14d-c3-4-r-1-1788005004,2026-08-29T05:03:24,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,4,-1,ok,,1,1000,1,2,8.94,8.9400,2027846083668,2027855552233,9.468565,128,65792,16000,27,572,1,smoke14d,,,,,
smoke14d-c3-4-r0-1788005004,2026-08-29T05:03:24,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,4,0,ok,,1,1000,1,2,8.94,8.9400,2027893094879,2027902725365,9.630486,128,65792,16000,24,477,1,smoke14d,,,,,
smoke14d-c3-4-r1-1788005004,2026-08-29T05:03:24,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,4,1,ok,,1,1000,1,2,8.94,8.9400,2027938482132,2027948062338,9.580206,128,65792,16000,26,573,1,smoke14d,,,,,
smoke14d-c3-19-r-1-1788005005,2026-08-29T05:03:25,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,19,-1,ok,,1,4096,1,14,46.42,190.1363,2028136168550,2028327575754,191.407204,896,458752,458752,55,12011,1,smoke14d,,,,,
smoke14d-c3-19-r0-1788005005,2026-08-29T05:03:25,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,19,0,ok,,1,4096,1,14,46.42,190.1363,2028551839237,2028743388003,191.548766,896,458752,458752,90,11810,1,smoke14d,,,,,
smoke14d-c3-19-r1-1788005005,2026-08-29T05:03:25,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,19,1,ok,,1,4096,1,14,46.42,190.1363,2028925260562,2029116400763,191.140201,896,458752,458752,46,11724,1,smoke14d,,,,,
smoke14d-c3-1-r-1-1788005006,2026-08-29T05:03:26,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,1,-1,ok,,1,24576,1,2,8.58,210.8621,2029196394634,2029411781148,215.386514,128,65792,393216,88,13034,1,smoke14d,,,,,
smoke14d-c3-1-r0-1788005006,2026-08-29T05:03:26,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,1,0,ok,,1,24576,1,2,8.58,210.8621,2029452383444,2029667872549,215.489105,128,65792,393216,71,12830,1,smoke14d,,,,,
smoke14d-c3-1-r1-1788005006,2026-08-29T05:03:26,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,1,1,ok,,1,24576,1,2,8.58,210.8621,2029743776948,2029959201073,215.424125,128,65792,393216,69,13065,1,smoke14d,,,,,
c3_14q_v1-c3-1-r-1-1788005023,2026-08-29T05:03:43,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,1,-1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,24576,1,2,8.58,210.8621,2046347577992,2046563067107,215.489115,128,65792,393216,30,12897,1,c3_14q_v1,,,,,
c3_14q_v1-c3-1-r0-1788005023,2026-08-29T05:03:43,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,1,0,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,24576,1,2,8.58,210.8621,2046637081468,2046852477222,215.395754,128,65792,393216,40,13447,1,c3_14q_v1,,,,,
c3_14q_v1-c3-1-r1-1788005023,2026-08-29T05:03:43,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,1,1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,24576,1,2,8.58,210.8621,2046927129249,2047142439092,215.309843,128,65792,393216,29,13492,1,c3_14q_v1,,,,,
c3_14q_v1-c3-1-r2-1788005024,2026-08-29T05:03:44,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,1,2,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,24576,1,2,8.58,210.8621,2047220663064,2047436061109,215.398045,128,65792,393216,55,13466,1,c3_14q_v1,,,,,
c3_14q_v1-c3-1-r3-1788005024,2026-08-29T05:03:44,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,1,3,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,24576,1,2,8.58,210.8621,2047514448263,2047729690725,215.242462,128,65792,393216,37,13525,1,c3_14q_v1,,,,,
c3_14q_v1-c3-1-r4-1788005024,2026-08-29T05:03:44,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,1,4,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,24576,1,2,8.58,210.8621,2047804045879,2048019270082,215.224203,128,65792,393216,44,13232,1,c3_14q_v1,,,,,
c3_14q_v1-c3-2-r-1-1788005025,2026-08-29T05:03:45,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,2,-1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,8192,1,3,11.71,95.9283,2048069439533,2048167155911,97.716378,192,98560,196608,37,5721,1,c3_14q_v1,,,,,
c3_14q_v1-c3-2-r0-1788005025,2026-08-29T05:03:45,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,2,0,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,8192,1,3,11.71,95.9283,2048214927299,2048312614896,97.687597,192,98560,196608,28,5630,1,c3_14q_v1,,,,,
c3_14q_v1-c3-2-r1-1788005025,2026-08-29T05:03:45,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,2,1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,8192,1,3,11.71,95.9283,2048401083040,2048498962929,97.879889,192,98560,196608,59,6120,1,c3_14q_v1,,,,,
c3_14q_v1-c3-2-r2-1788005025,2026-08-29T05:03:45,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,2,2,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,8192,1,3,11.71,95.9283,2048546628776,2048644374454,97.745678,192,98560,196608,112,6185,1,c3_14q_v1,,,,,
c3_14q_v1-c3-2-r3-1788005025,2026-08-29T05:03:45,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,2,3,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,8192,1,3,11.71,95.9283,2048733550906,2048831243963,97.693057,192,98560,196608,134,6212,1,c3_14q_v1,,,,,
c3_14q_v1-c3-2-r4-1788005025,2026-08-29T05:03:45,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,2,4,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,8192,1,3,11.71,95.9283,2048921596816,2049019327174,97.730358,192,98560,196608,75,6240,1,c3_14q_v1,,,,,
c3_14q_v1-c3-3-r-1-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,3,-1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,4000,1,2,8.58,34.3200,2049095099422,2049130585357,35.485935,128,65792,64000,35,2196,1,c3_14q_v1,,,,,
c3_14q_v1-c3-3-r0-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,3,0,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,4000,1,2,8.58,34.3200,2049166440275,2049201933020,35.492745,128,65792,64000,38,2198,1,c3_14q_v1,,,,,
c3_14q_v1-c3-3-r1-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,3,1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,4000,1,2,8.58,34.3200,2049237361964,2049272711528,35.349564,128,65792,64000,35,2099,1,c3_14q_v1,,,,,
c3_14q_v1-c3-3-r2-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,3,2,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,4000,1,2,8.58,34.3200,2049347722078,2049383086122,35.364044,128,65792,64000,43,2279,1,c3_14q_v1,,,,,
c3_14q_v1-c3-3-r3-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,3,3,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,4000,1,2,8.58,34.3200,2049419251544,2049454603057,35.351513,128,65792,64000,28,2154,1,c3_14q_v1,,,,,
c3_14q_v1-c3-3-r4-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,3,4,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,4000,1,2,8.58,34.3200,2049531536727,2049566814979,35.278252,128,65792,64000,43,2121,1,c3_14q_v1,,,,,
c3_14q_v1-c3-4-r-1-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,4,-1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,2,8.94,8.9400,2049646422886,2049656158433,9.735547,128,65792,16000,26,550,1,c3_14q_v1,,,,,
c3_14q_v1-c3-4-r0-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,4,0,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,2,8.94,8.9400,2049690132073,2049699739409,9.607336,128,65792,16000,25,600,1,c3_14q_v1,,,,,
c3_14q_v1-c3-4-r1-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,4,1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,2,8.94,8.9400,2049775662248,2049785192584,9.530336,128,65792,16000,28,575,1,c3_14q_v1,,,,,
c3_14q_v1-c3-4-r2-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,4,2,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,2,8.94,8.9400,2049819997592,2049829563257,9.565665,128,65792,16000,22,599,1,c3_14q_v1,,,,,
c3_14q_v1-c3-4-r3-1788005026,2026-08-29T05:03:46,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,4,3,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,2,8.94,8.9400,2049905664709,2049915282935,9.618226,128,65792,16000,22,529,1,c3_14q_v1,,,,,
c3_14q_v1-c3-4-r4-1788005027,2026-08-29T05:03:47,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,4,4,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,2,8.94,8.9400,2049991200524,2050000884001,9.683477,128,65792,16000,22,542,1,c3_14q_v1,,,,,
c3_14q_v1-c3-5-r-1-1788005027,2026-08-29T05:03:47,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,5,-1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,3,14.50,14.5000,2050091596468,2050106660259,15.063791,192,98560,24000,22,819,1,c3_14q_v1,,,,,
c3_14q_v1-c3-5-r0-1788005027,2026-08-29T05:03:47,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,5,0,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,3,14.50,14.5000,2050181729470,2050196917692,15.188222,192,98560,24000,37,827,1,c3_14q_v1,,,,,
c3_14q_v1-c3-5-r1-1788005027,2026-08-29T05:03:47,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,5,1,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,3,14.50,14.5000,2050271425767,2050286473727,15.04796,192,98560,24000,24,849,1,c3_14q_v1,,,,,
c3_14q_v1-c3-5-r2-1788005027,2026-08-29T05:03:47,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,5,2,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,3,14.50,14.5000,2050360703010,2050375822981,15.119971,192,98560,24000,27,805,1,c3_14q_v1,,,,,
c3_14q_v1-c3-5-r3-1788005027,2026-08-29T05:03:47,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,5,3,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,3,14.50,14.5000,2050449725890,2050464821921,15.096031,192,98560,24000,24,829,1,c3_14q_v1,,,,,
c3_14q_v1-c3-5-r4-1788005027,2026-08-29T05:03:47,c3,build_8c58a7da_20260829023533,-0.277,82d07ae,single,5,4,superseded,"200 us polls / 100 us MM2S completion poll in the servers (per-circuit fixed cost 0.55 ms); replaced by c3_14q_v4 (10/20/5 us polls, 0.23 ms)",1,1000,1,3,14.50,14.5000,2050537170795,2050552249865,15.07907,192,98560,24000,26,684,1,c3_14q_v1,,,,,
