run_id,tag,workload_id,repeat,group_index,n_groups,cnr,cnr_wait_cycles,status
c3_gate_real1-c3-1-r-1-1788143495,c3_gate_real1,1,-1,0,1,0,0,ok
c3_gate_real1-c3-1-r0-1788143495,c3_gate_real1,1,0,0,1,0,0,ok
c3_gate_real1-c3-5-r-1-1788143495,c3_gate_real1,5,-1,0,1,0,0,ok
c3_gate_real1-c3-5-r0-1788143495,c3_gate_real1,5,0,0,1,0,0,ok
c3_gate_real1-c3-gate_bell_ghz3-r0-1788143496,c3_gate_real1,gate_bell_ghz3,0,0,2,0,0,ok
c3_gate_real1-c3-gate_bell_ghz3-r0-1788143496,c3_gate_real1,gate_bell_ghz3,0,1,2,0,0,ok
c3_gate_real1-c3-gate_bell_ghz3-r1-1788143496,c3_gate_real1,gate_bell_ghz3,1,0,2,0,0,ok
c3_gate_real1-c3-gate_bell_ghz3-r1-1788143496,c3_gate_real1,gate_bell_ghz3,1,1,2,0,0,ok
c3_14q_real1-c3-1-r-1-1788143625,c3_14q_real1,1,-1,0,1,0,0,ok
c3_14q_real1-c3-1-r0-1788143625,c3_14q_real1,1,0,0,1,0,0,ok
c3_14q_real1-c3-1-r1-1788143625,c3_14q_real1,1,1,0,1,0,0,ok
c3_14q_real1-c3-1-r2-1788143626,c3_14q_real1,1,2,0,1,0,0,ok
c3_14q_real1-c3-1-r3-1788143626,c3_14q_real1,1,3,0,1,0,0,ok
c3_14q_real1-c3-1-r4-1788143626,c3_14q_real1,1,4,0,1,0,0,ok
c3_14q_real1-c3-2-r-1-1788143627,c3_14q_real1,2,-1,0,1,0,0,ok
c3_14q_real1-c3-2-r0-1788143627,c3_14q_real1,2,0,0,1,0,0,ok
c3_14q_real1-c3-2-r1-1788143627,c3_14q_real1,2,1,0,1,0,0,ok
c3_14q_real1-c3-2-r2-1788143627,c3_14q_real1,2,2,0,1,0,0,ok
c3_14q_real1-c3-2-r3-1788143627,c3_14q_real1,2,3,0,1,0,0,ok
c3_14q_real1-c3-2-r4-1788143628,c3_14q_real1,2,4,0,1,0,0,ok
c3_14q_real1-c3-3-r-1-1788143628,c3_14q_real1,3,-1,0,1,0,0,ok
c3_14q_real1-c3-3-r0-1788143628,c3_14q_real1,3,0,0,1,0,0,ok
c3_14q_real1-c3-3-r1-1788143628,c3_14q_real1,3,1,0,1,0,0,ok
c3_14q_real1-c3-3-r2-1788143628,c3_14q_real1,3,2,0,1,0,0,ok
c3_14q_real1-c3-3-r3-1788143629,c3_14q_real1,3,3,0,1,0,0,ok
c3_14q_real1-c3-3-r4-1788143629,c3_14q_real1,3,4,0,1,0,0,ok
c3_14q_real1-c3-4-r-1-1788143629,c3_14q_real1,4,-1,0,1,0,0,ok
c3_14q_real1-c3-4-r0-1788143629,c3_14q_real1,4,0,0,1,0,0,ok
c3_14q_real1-c3-4-r1-1788143629,c3_14q_real1,4,1,0,1,0,0,ok
c3_14q_real1-c3-4-r2-1788143629,c3_14q_real1,4,2,0,1,0,0,ok
c3_14q_real1-c3-4-r3-1788143629,c3_14q_real1,4,3,0,1,0,0,ok
c3_14q_real1-c3-4-r4-1788143629,c3_14q_real1,4,4,0,1,0,0,ok
c3_14q_real1-c3-5-r-1-1788143629,c3_14q_real1,5,-1,0,1,0,0,ok
c3_14q_real1-c3-5-r0-1788143630,c3_14q_real1,5,0,0,1,0,0,ok
c3_14q_real1-c3-5-r1-1788143630,c3_14q_real1,5,1,0,1,0,0,ok
c3_14q_real1-c3-5-r2-1788143630,c3_14q_real1,5,2,0,1,0,0,ok
c3_14q_real1-c3-5-r3-1788143630,c3_14q_real1,5,3,0,1,0,0,ok
c3_14q_real1-c3-5-r4-1788143630,c3_14q_real1,5,4,0,1,0,0,ok
c3_14q_real1-c3-6-r-1-1788143630,c3_14q_real1,6,-1,0,1,0,0,ok
c3_14q_real1-c3-6-r0-1788143630,c3_14q_real1,6,0,0,1,0,0,ok
c3_14q_real1-c3-6-r1-1788143631,c3_14q_real1,6,1,0,1,0,0,ok
c3_14q_real1-c3-6-r2-1788143631,c3_14q_real1,6,2,0,1,0,0,ok
c3_14q_real1-c3-6-r3-1788143631,c3_14q_real1,6,3,0,1,0,0,ok
c3_14q_real1-c3-6-r4-1788143631,c3_14q_real1,6,4,0,1,0,0,ok
c3_14q_real1-c3-7-r-1-1788143631,c3_14q_real1,7,-1,0,1,0,0,ok
c3_14q_real1-c3-7-r0-1788143632,c3_14q_real1,7,0,0,1,0,0,ok
c3_14q_real1-c3-7-r1-1788143632,c3_14q_real1,7,1,0,1,0,0,ok
c3_14q_real1-c3-7-r2-1788143632,c3_14q_real1,7,2,0,1,0,0,ok
c3_14q_real1-c3-7-r3-1788143632,c3_14q_real1,7,3,0,1,0,0,ok
c3_14q_real1-c3-7-r4-1788143633,c3_14q_real1,7,4,0,1,0,0,ok
c3_14q_real1-c3-8-r-1-1788143633,c3_14q_real1,8,-1,0,1,0,0,ok
c3_14q_real1-c3-8-r0-1788143633,c3_14q_real1,8,0,0,1,0,0,ok
c3_14q_real1-c3-8-r1-1788143633,c3_14q_real1,8,1,0,1,0,0,ok
c3_14q_real1-c3-8-r2-1788143634,c3_14q_real1,8,2,0,1,0,0,ok
c3_14q_real1-c3-8-r3-1788143634,c3_14q_real1,8,3,0,1,0,0,ok
c3_14q_real1-c3-8-r4-1788143634,c3_14q_real1,8,4,0,1,0,0,ok
c3_14q_real1-c3-9-r-1-1788143634,c3_14q_real1,9,-1,0,1,0,0,ok
c3_14q_real1-c3-9-r0-1788143635,c3_14q_real1,9,0,0,1,0,0,ok
c3_14q_real1-c3-9-r1-1788143635,c3_14q_real1,9,1,0,1,0,0,ok
c3_14q_real1-c3-9-r2-1788143635,c3_14q_real1,9,2,0,1,0,0,ok
c3_14q_real1-c3-9-r3-1788143635,c3_14q_real1,9,3,0,1,0,0,ok
c3_14q_real1-c3-9-r4-1788143636,c3_14q_real1,9,4,0,1,0,0,ok
c3_14q_real1-c3-10-r-1-1788143636,c3_14q_real1,10,-1,0,1,0,0,ok
c3_14q_real1-c3-10-r0-1788143636,c3_14q_real1,10,0,0,1,0,0,ok
c3_14q_real1-c3-10-r1-1788143637,c3_14q_real1,10,1,0,1,0,0,ok
c3_14q_real1-c3-10-r2-1788143637,c3_14q_real1,10,2,0,1,0,0,ok
c3_14q_real1-c3-10-r3-1788143637,c3_14q_real1,10,3,0,1,0,0,ok
c3_14q_real1-c3-10-r4-1788143637,c3_14q_real1,10,4,0,1,0,0,ok
c3_14q_real1-c3-11-r-1-1788143638,c3_14q_real1,11,-1,0,1,0,0,ok
c3_14q_real1-c3-11-r0-1788143638,c3_14q_real1,11,0,0,1,0,0,ok
c3_14q_real1-c3-11-r1-1788143638,c3_14q_real1,11,1,0,1,0,0,ok
c3_14q_real1-c3-11-r2-1788143638,c3_14q_real1,11,2,0,1,0,0,ok
c3_14q_real1-c3-11-r3-1788143639,c3_14q_real1,11,3,0,1,0,0,ok
c3_14q_real1-c3-11-r4-1788143639,c3_14q_real1,11,4,0,1,0,0,ok
c3_14q_real1-c3-12-r-1-1788143639,c3_14q_real1,12,-1,0,1,0,0,ok
c3_14q_real1-c3-12-r0-1788143639,c3_14q_real1,12,0,0,1,0,0,ok
c3_14q_real1-c3-12-r1-1788143639,c3_14q_real1,12,1,0,1,0,0,ok
c3_14q_real1-c3-12-r2-1788143640,c3_14q_real1,12,2,0,1,0,0,ok
c3_14q_real1-c3-12-r3-1788143640,c3_14q_real1,12,3,0,1,0,0,ok
c3_14q_real1-c3-12-r4-1788143640,c3_14q_real1,12,4,0,1,0,0,ok
c3_14q_real1-c3-13-r-1-1788143640,c3_14q_real1,13,-1,0,1,0,0,ok
c3_14q_real1-c3-13-r0-1788143640,c3_14q_real1,13,0,0,1,0,0,ok
c3_14q_real1-c3-13-r1-1788143640,c3_14q_real1,13,1,0,1,0,0,ok
c3_14q_real1-c3-13-r2-1788143640,c3_14q_real1,13,2,0,1,0,0,ok
c3_14q_real1-c3-13-r3-1788143641,c3_14q_real1,13,3,0,1,0,0,ok
c3_14q_real1-c3-13-r4-1788143641,c3_14q_real1,13,4,0,1,0,0,ok
c3_14q_real1-c3-19-r-1-1788143641,c3_14q_real1,19,-1,0,1,0,0,ok
c3_14q_real1-c3-19-r0-1788143642,c3_14q_real1,19,0,0,1,0,0,ok
c3_14q_real1-c3-19-r1-1788143642,c3_14q_real1,19,1,0,1,0,0,ok
c3_14q_real1-c3-19-r2-1788143643,c3_14q_real1,19,2,0,1,0,0,ok
c3_14q_real1-c3-19-r3-1788143644,c3_14q_real1,19,3,0,1,0,0,ok
c3_14q_real1-c3-19-r4-1788143644,c3_14q_real1,19,4,0,1,0,0,ok
c3_14q_real1-c3-20-r-1-1788143645,c3_14q_real1,20,-1,0,1,0,0,ok
c3_14q_real1-c3-20-r0-1788143645,c3_14q_real1,20,0,0,1,0,0,ok
c3_14q_real1-c3-20-r1-1788143646,c3_14q_real1,20,1,0,1,0,0,ok
c3_14q_real1-c3-20-r2-1788143646,c3_14q_real1,20,2,0,1,0,0,ok
c3_14q_real1-c3-20-r3-1788143646,c3_14q_real1,20,3,0,1,0,0,ok
c3_14q_real1-c3-20-r4-1788143646,c3_14q_real1,20,4,0,1,0,0,ok
c3_14q_real1-c3-21-r-1-1788143646,c3_14q_real1,21,-1,0,1,0,0,ok
c3_14q_real1-c3-21-r0-1788143647,c3_14q_real1,21,0,0,1,0,0,ok
c3_14q_real1-c3-21-r1-1788143648,c3_14q_real1,21,1,0,1,0,0,ok
c3_14q_real1-c3-21-r2-1788143649,c3_14q_real1,21,2,0,1,0,0,ok
c3_14q_real1-c3-21-r3-1788143650,c3_14q_real1,21,3,0,1,0,0,ok
c3_14q_real1-c3-21-r4-1788143651,c3_14q_real1,21,4,0,1,0,0,ok
c3_14q_real1-c3-22-r-1-1788143651,c3_14q_real1,22,-1,0,1,0,0,ok
c3_14q_real1-c3-22-r0-1788143652,c3_14q_real1,22,0,0,1,0,0,ok
c3_14q_real1-c3-22-r1-1788143652,c3_14q_real1,22,1,0,1,0,0,ok
c3_14q_real1-c3-22-r2-1788143653,c3_14q_real1,22,2,0,1,0,0,ok
c3_14q_real1-c3-22-r3-1788143653,c3_14q_real1,22,3,0,1,0,0,ok
c3_14q_real1-c3-22-r4-1788143654,c3_14q_real1,22,4,0,1,0,0,ok
c3_14q_real1-c3-23-r-1-1788143654,c3_14q_real1,23,-1,0,1,0,0,ok
c3_14q_real1-c3-23-r0-1788143655,c3_14q_real1,23,0,0,1,0,0,ok
c3_14q_real1-c3-23-r1-1788143656,c3_14q_real1,23,1,0,1,0,0,ok
c3_14q_real1-c3-23-r2-1788143656,c3_14q_real1,23,2,0,1,0,0,ok
c3_14q_real1-c3-23-r3-1788143657,c3_14q_real1,23,3,0,1,0,0,ok
c3_14q_real1-c3-23-r4-1788143657,c3_14q_real1,23,4,0,1,0,0,ok
c3_14q_real1-c3-24-r-1-1788143658,c3_14q_real1,24,-1,0,1,0,0,ok
c3_14q_real1-c3-24-r0-1788143658,c3_14q_real1,24,0,0,1,0,0,ok
c3_14q_real1-c3-24-r1-1788143659,c3_14q_real1,24,1,0,1,0,0,ok
c3_14q_real1-c3-24-r2-1788143659,c3_14q_real1,24,2,0,1,0,0,ok
c3_14q_real1-c3-24-r3-1788143659,c3_14q_real1,24,3,0,1,0,0,ok
c3_14q_real1-c3-24-r4-1788143660,c3_14q_real1,24,4,0,1,0,0,ok
c3_14q_real1-c3-25-r-1-1788143660,c3_14q_real1,25,-1,0,1,0,0,ok
c3_14q_real1-c3-25-r0-1788143660,c3_14q_real1,25,0,0,1,0,0,ok
c3_14q_real1-c3-25-r1-1788143660,c3_14q_real1,25,1,0,1,0,0,ok
c3_14q_real1-c3-25-r2-1788143660,c3_14q_real1,25,2,0,1,0,0,ok
c3_14q_real1-c3-25-r3-1788143661,c3_14q_real1,25,3,0,1,0,0,ok
c3_14q_real1-c3-25-r4-1788143661,c3_14q_real1,25,4,0,1,0,0,ok
c3_14q_real1-c3-ghz8_x30-r-1-1788143661,c3_14q_real1,ghz8_x30,-1,0,1,0,1,ok
c3_14q_real1-c3-ghz8_x30-r0-1788143662,c3_14q_real1,ghz8_x30,0,0,1,0,1,ok
c3_14q_real1-c3-ghz8_x30-r1-1788143662,c3_14q_real1,ghz8_x30,1,0,1,0,1,ok
c3_14q_real1-c3-ghz8_x30-r2-1788143663,c3_14q_real1,ghz8_x30,2,0,1,0,1,ok
c3_14q_real1-c3-ghz8_x30-r3-1788143663,c3_14q_real1,ghz8_x30,3,0,1,0,1,ok
c3_14q_real1-c3-ghz8_x30-r4-1788143663,c3_14q_real1,ghz8_x30,4,0,1,0,1,ok
c3_14q_real1-c3-qaoa12_x30-r-1-1788143664,c3_14q_real1,qaoa12_x30,-1,0,1,0,1,ok
c3_14q_real1-c3-qaoa12_x30-r0-1788143678,c3_14q_real1,qaoa12_x30,0,0,1,0,1,ok
c3_14q_real1-c3-qaoa12_x30-r1-1788143692,c3_14q_real1,qaoa12_x30,1,0,1,0,1,ok
c3_14q_real1-c3-qaoa12_x30-r2-1788143705,c3_14q_real1,qaoa12_x30,2,0,1,0,1,ok
c3_14q_real1-c3-qaoa12_x30-r3-1788143719,c3_14q_real1,qaoa12_x30,3,0,1,0,1,ok
c3_14q_real1-c3-qaoa12_x30-r4-1788143732,c3_14q_real1,qaoa12_x30,4,0,1,0,1,ok
c3_14q_real1-c3-rand10_t0-r-1-1788143747,c3_14q_real1,rand10_t0,-1,0,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r-1-1788143747,c3_14q_real1,rand10_t0,-1,1,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r-1-1788143747,c3_14q_real1,rand10_t0,-1,2,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r-1-1788143747,c3_14q_real1,rand10_t0,-1,3,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r-1-1788143747,c3_14q_real1,rand10_t0,-1,4,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r-1-1788143747,c3_14q_real1,rand10_t0,-1,5,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r-1-1788143747,c3_14q_real1,rand10_t0,-1,6,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r-1-1788143747,c3_14q_real1,rand10_t0,-1,7,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r-1-1788143747,c3_14q_real1,rand10_t0,-1,8,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r0-1788143749,c3_14q_real1,rand10_t0,0,0,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r0-1788143749,c3_14q_real1,rand10_t0,0,1,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r0-1788143749,c3_14q_real1,rand10_t0,0,2,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r0-1788143749,c3_14q_real1,rand10_t0,0,3,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r0-1788143749,c3_14q_real1,rand10_t0,0,4,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r0-1788143749,c3_14q_real1,rand10_t0,0,5,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r0-1788143749,c3_14q_real1,rand10_t0,0,6,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r0-1788143749,c3_14q_real1,rand10_t0,0,7,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r0-1788143749,c3_14q_real1,rand10_t0,0,8,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r1-1788143752,c3_14q_real1,rand10_t0,1,0,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r1-1788143752,c3_14q_real1,rand10_t0,1,1,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r1-1788143752,c3_14q_real1,rand10_t0,1,2,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r1-1788143752,c3_14q_real1,rand10_t0,1,3,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r1-1788143752,c3_14q_real1,rand10_t0,1,4,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r1-1788143752,c3_14q_real1,rand10_t0,1,5,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r1-1788143752,c3_14q_real1,rand10_t0,1,6,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r1-1788143752,c3_14q_real1,rand10_t0,1,7,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r1-1788143752,c3_14q_real1,rand10_t0,1,8,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r2-1788143755,c3_14q_real1,rand10_t0,2,0,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r2-1788143755,c3_14q_real1,rand10_t0,2,1,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r2-1788143755,c3_14q_real1,rand10_t0,2,2,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r2-1788143755,c3_14q_real1,rand10_t0,2,3,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r2-1788143755,c3_14q_real1,rand10_t0,2,4,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r2-1788143755,c3_14q_real1,rand10_t0,2,5,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r2-1788143755,c3_14q_real1,rand10_t0,2,6,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r2-1788143755,c3_14q_real1,rand10_t0,2,7,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r2-1788143755,c3_14q_real1,rand10_t0,2,8,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r3-1788143758,c3_14q_real1,rand10_t0,3,0,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r3-1788143758,c3_14q_real1,rand10_t0,3,1,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r3-1788143758,c3_14q_real1,rand10_t0,3,2,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r3-1788143758,c3_14q_real1,rand10_t0,3,3,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r3-1788143758,c3_14q_real1,rand10_t0,3,4,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r3-1788143758,c3_14q_real1,rand10_t0,3,5,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r3-1788143758,c3_14q_real1,rand10_t0,3,6,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r3-1788143758,c3_14q_real1,rand10_t0,3,7,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r3-1788143758,c3_14q_real1,rand10_t0,3,8,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r4-1788143761,c3_14q_real1,rand10_t0,4,0,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r4-1788143761,c3_14q_real1,rand10_t0,4,1,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r4-1788143761,c3_14q_real1,rand10_t0,4,2,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r4-1788143761,c3_14q_real1,rand10_t0,4,3,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r4-1788143761,c3_14q_real1,rand10_t0,4,4,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r4-1788143761,c3_14q_real1,rand10_t0,4,5,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r4-1788143761,c3_14q_real1,rand10_t0,4,6,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r4-1788143761,c3_14q_real1,rand10_t0,4,7,9,0,0,ok
c3_14q_real1-c3-rand10_t0-r4-1788143761,c3_14q_real1,rand10_t0,4,8,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r-1-1788143764,c3_14q_real1,rand10_t1,-1,0,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r-1-1788143764,c3_14q_real1,rand10_t1,-1,1,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r-1-1788143764,c3_14q_real1,rand10_t1,-1,2,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r-1-1788143764,c3_14q_real1,rand10_t1,-1,3,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r-1-1788143764,c3_14q_real1,rand10_t1,-1,4,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r-1-1788143764,c3_14q_real1,rand10_t1,-1,5,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r-1-1788143764,c3_14q_real1,rand10_t1,-1,6,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r-1-1788143764,c3_14q_real1,rand10_t1,-1,7,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r-1-1788143764,c3_14q_real1,rand10_t1,-1,8,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r0-1788143767,c3_14q_real1,rand10_t1,0,0,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r0-1788143767,c3_14q_real1,rand10_t1,0,1,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r0-1788143767,c3_14q_real1,rand10_t1,0,2,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r0-1788143767,c3_14q_real1,rand10_t1,0,3,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r0-1788143767,c3_14q_real1,rand10_t1,0,4,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r0-1788143767,c3_14q_real1,rand10_t1,0,5,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r0-1788143767,c3_14q_real1,rand10_t1,0,6,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r0-1788143767,c3_14q_real1,rand10_t1,0,7,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r0-1788143767,c3_14q_real1,rand10_t1,0,8,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r1-1788143769,c3_14q_real1,rand10_t1,1,0,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r1-1788143769,c3_14q_real1,rand10_t1,1,1,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r1-1788143769,c3_14q_real1,rand10_t1,1,2,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r1-1788143769,c3_14q_real1,rand10_t1,1,3,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r1-1788143769,c3_14q_real1,rand10_t1,1,4,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r1-1788143769,c3_14q_real1,rand10_t1,1,5,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r1-1788143769,c3_14q_real1,rand10_t1,1,6,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r1-1788143769,c3_14q_real1,rand10_t1,1,7,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r1-1788143769,c3_14q_real1,rand10_t1,1,8,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r2-1788143771,c3_14q_real1,rand10_t1,2,0,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r2-1788143771,c3_14q_real1,rand10_t1,2,1,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r2-1788143771,c3_14q_real1,rand10_t1,2,2,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r2-1788143771,c3_14q_real1,rand10_t1,2,3,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r2-1788143771,c3_14q_real1,rand10_t1,2,4,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r2-1788143771,c3_14q_real1,rand10_t1,2,5,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r2-1788143771,c3_14q_real1,rand10_t1,2,6,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r2-1788143771,c3_14q_real1,rand10_t1,2,7,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r2-1788143771,c3_14q_real1,rand10_t1,2,8,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r3-1788143773,c3_14q_real1,rand10_t1,3,0,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r3-1788143773,c3_14q_real1,rand10_t1,3,1,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r3-1788143773,c3_14q_real1,rand10_t1,3,2,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r3-1788143773,c3_14q_real1,rand10_t1,3,3,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r3-1788143773,c3_14q_real1,rand10_t1,3,4,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r3-1788143773,c3_14q_real1,rand10_t1,3,5,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r3-1788143773,c3_14q_real1,rand10_t1,3,6,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r3-1788143773,c3_14q_real1,rand10_t1,3,7,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r3-1788143773,c3_14q_real1,rand10_t1,3,8,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r4-1788143775,c3_14q_real1,rand10_t1,4,0,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r4-1788143775,c3_14q_real1,rand10_t1,4,1,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r4-1788143775,c3_14q_real1,rand10_t1,4,2,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r4-1788143775,c3_14q_real1,rand10_t1,4,3,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r4-1788143775,c3_14q_real1,rand10_t1,4,4,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r4-1788143775,c3_14q_real1,rand10_t1,4,5,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r4-1788143775,c3_14q_real1,rand10_t1,4,6,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r4-1788143775,c3_14q_real1,rand10_t1,4,7,9,0,0,ok
c3_14q_real1-c3-rand10_t1-r4-1788143775,c3_14q_real1,rand10_t1,4,8,9,0,0,ok
c3_14q_real1-c3-rand10_t2-r-1-1788143778,c3_14q_real1,rand10_t2,-1,0,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r-1-1788143778,c3_14q_real1,rand10_t2,-1,1,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r-1-1788143778,c3_14q_real1,rand10_t2,-1,2,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r-1-1788143778,c3_14q_real1,rand10_t2,-1,3,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r-1-1788143778,c3_14q_real1,rand10_t2,-1,4,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r-1-1788143778,c3_14q_real1,rand10_t2,-1,5,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r-1-1788143778,c3_14q_real1,rand10_t2,-1,6,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r-1-1788143778,c3_14q_real1,rand10_t2,-1,7,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r0-1788143781,c3_14q_real1,rand10_t2,0,0,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r0-1788143781,c3_14q_real1,rand10_t2,0,1,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r0-1788143781,c3_14q_real1,rand10_t2,0,2,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r0-1788143781,c3_14q_real1,rand10_t2,0,3,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r0-1788143781,c3_14q_real1,rand10_t2,0,4,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r0-1788143781,c3_14q_real1,rand10_t2,0,5,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r0-1788143781,c3_14q_real1,rand10_t2,0,6,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r0-1788143781,c3_14q_real1,rand10_t2,0,7,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r1-1788143784,c3_14q_real1,rand10_t2,1,0,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r1-1788143784,c3_14q_real1,rand10_t2,1,1,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r1-1788143784,c3_14q_real1,rand10_t2,1,2,8,0,0,ok
c3_14q_real1-c3-rand10_t2-r1-1788143784,c3_14q_real1,rand10_t2,1,3,8,0,0,ok
